,text,label
11546,@USAirways I totally understand the weather. Just frustrated. Thanks!,4
11551,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp,4
11571,Thanks. “@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”,4
11577,@USAirways thanks. We did see an agent. Unhelpful. Some got vouchers others did not for unexplained reasons.,4
11582,@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time,4
11587,"@USAirways already called, no other options, flight is being reimbursed. Never again, you are unreliable for business travelers.",4
11588,@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again,4
11596,"@USAirways 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane , I wanna go home 👠👠👠 (3 heel clicks)",4
11598,@USAirways Shout out to the red-headed gate agent for flt 3389 from DCA to CHS at 7:10 tonight. Didn't get her name but she was great!,4
11601,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight,4
11606,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,4
11616,@USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems.,4
11619,"@USAirways Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers http://t.co/DH2rfUIJYP",4
11621,@USAirways @erickofiejones how long are billing cycles,4
11623,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword,4
11626,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",4
11627,@USAirways My daughter is stranded in charlotte because US Airways Cancelled Flightled her flight tonight.  Completely dissatisfied with @USAirways,4
11666,@USAirways HA!  You're fun.,4
11673,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,4
11678,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.,4
11683,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎,4
11685,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today.",4
11688,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,4
11691,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.",4
11694,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",4
11705,@USAirways Thank you. And thanks for being so accommodating.,4
11712,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed.",4
11713,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice,4
11715,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice",4
11718,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,4
11725,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,4
11733,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,4
11734,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,4
11736,@USAirways thanks. 😒,4
11737,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,4
11741,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",4
11750,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,4
11751,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,4
11777,@USAirways Thank you so much its been a very stressful day,4
11783,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,4
11786,@USAirways Haha - that will indeed be a great day!,4
11793,"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",4
11799,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :),4
11807,@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems,4
11812,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.,4
11813,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",4
11833,@USAirways flight #3900 fro ORF to PHL.,4
11855,@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1),4
11856,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge,4
11858,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right,4
11861,@USAirways @AmericanAir you make Spirit look like the gem of air travel. You haven't handle this winter storm very well...,4
11869,. @USAirways It's been Cancelled Flighted. Your SM response is slow.,4
11871,@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights,4
11874,@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.,4
11886,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",4
11888,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,4
11898,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",4
11901,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,4
11908,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",4
11931,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,4
11934,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,4
11958,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,4
11961,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",4
11962,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,4
11965,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,4
11972,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",4
11974,@AmericanAir These birds could fly to South America for example #Argentina,4
11975,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,4
11976,"@AmericanAir great, thanks!",4
11978,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,4
11981,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",4
11987,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",4
11992,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,4
12001,@AmericanAir I thought all those planes were retired? #MD80,4
12006,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,4
12007,@AmericanAir another day another grievance with this airline. No customer service,4
12019,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,4
12028,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,4
12047,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",4
12049,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,4
12059,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",4
12062,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,4
12069,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",4
12092,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,4
12095,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,4
12119,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,4
12122,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",4
12123,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,4
12126,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,4
12133,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",4
12135,@AmericanAir These birds could fly to South America for example #Argentina,4
12136,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,4
12137,"@AmericanAir great, thanks!",4
12139,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,4
12142,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",4
12148,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",4
12153,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,4
12162,@AmericanAir I thought all those planes were retired? #MD80,4
12167,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,4
12168,@AmericanAir another day another grievance with this airline. No customer service,4
12180,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,4
12203,@AmericanAir can I get a free ticket to Hawaii for being fabulous,4
12208,"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?",4
12216,"@AmericanAir if my flight gets Cancelled Flightled i should be able to reschedule to any date i want, not the next day or 2 days after",4
12229,@AmericanAir I'm sure they did. It's certainly chilly back East today! 😮,4
12231,"@AmericanAir @USAirways if this is how your merger is going to go, you fail! Huge probls w/comm on DFW storm. Cxld rtrn flts. NOT COOL!!!",4
12240,"@AmericanAir if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles",4
12248,@AmericanAir #AmericanAirlines says most bags left in Miami have been returned following mechanical glitch &gt;&gt; http://t.co/Ib8kyjBCJM,4
12250,"@AmericanAir really needs to get a a clue and start treating people like humans, not animals.  #americandairlinesSUCKS",4
12259,@AmericanAir Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,4
12276,@AmericanAir guess that's what I get for bragging on you. I fly you by choice unlike others who fly because they don't have other options JS,4
12280,"Yes, and it gets disconnected due to the lack of WIFI strength “@AmericanAir: @MauererPower Have you reached out to @Gogo for help, David?”",4
12297,@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?,4
12305,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?",4
12312,@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now,4
12319,@AmericanAir yes I do I am traveling to Marsh Harbor,4
12339,@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,4
12340,@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland,4
12348,@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.,4
12370,@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.,4
12378,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.,4
12379,@AmericanAir I lost my (basket) ballbag on your plane,4
12380,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,4
12389,"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service.",4
12390,@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. 😳,4
12391,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!,4
12397,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,4
12399,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.,4
12405,@AmericanAir Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401,4
12408,@AmericanAir hi when will your next set of flights be out for next year from Dublin???,4
12428,@AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe,4
12437,@AmericanAir so great AA1103 sitting for an hour first technical problems now what?,4
12449,@AmericanAir try this. DPDFPP,4
12452,"@AmericanAir I shared my experience several times (AA Ref#1-2990176298), but AA's response is senseless, weather was not the cause!!!",4
12453,@AmericanAir record number is BPDFPP.,4
12455,"@AmericanAir Embassy Suites
13341 Woodland Park Drive
Herndon, Virginia, 20171 
US 
+1-703-464-0200",4
12468,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.",4
12473,@AmericanAir I know your policy. Just asking for a little kindness due to extenuating circumstances.,4
12491,@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB,4
12518,"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",4
12525,"@AmericanAir i have been rebooked for the 7am flight. My questions is, why do some people get hotel and the others don't like myself?",4
12544,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",4
12546,@AmericanAir but your flight crews &amp; ground crews have handled situation well. Texting notification let me catch a few winks during delay.,4
12559,"@AmericanAir If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.",4
12567,@AmericanAir - Reference number to this request: 1-3001408092,4
12581,"@AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.",4
12595,@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.,4
12603,@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,4
12605,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",4
12607,@AmericanAir #2298. Everyone else  was outstanding.,4
12611,@AmericanAir you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets,4
12612,@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,4
12620,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,4
12623,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy",4
12625,@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO,4
12639,@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,4
12646,@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,4
12648,@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical,4
12669,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,4
12676,@AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather,4
12680,@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,4
12681,@AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have,4
12722,@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,4
12732,@AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,4
12754,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,4
12774,@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,4
12779,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,4
12783,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",4
12787,@AmericanAir for our delays !!! I'm out of more money because of you,4
12800,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,4
12811,@AmericanAir um no just hanging out what’s new w you?,4
12814,@AmericanAir I'll try to have a great week once I receive it 😩😭💔,4
12833,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,4
12840,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,4
12849,@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,4
12858,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",4
12862,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,4
12871,@AmericanAir boom. http://t.co/PzGc6Jch7n,4
12882,@AmericanAir no I will be calling corporate!,4
12888,@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,4
12891,@AmericanAir originating at SFO and going to LAX.,4
12895,@AmericanAir I've tried...its @USAirways anyway,4
12896,"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",4
12904,@AmericanAir you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,4
12912,@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!,4
12914,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,4
12926,"@AmericanAir for tomorrow some sites show flight 1642 from ewr Cancelled Flightled, is it?",4
12931,@AmericanAir most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http://t.co/56eSsfOOwt,4
12936,@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,4
12938,@AmericanAir already shared with them. Nothing done!,4
12939,@AmericanAir @kanne822 @SouthwestAir is better than AA.,4
12944,@AmericanAir thanks... I finally got through this afternoon.  :),4
12948,@AmericanAir Not true!! Stop making excuses! You either overbook or have crappy planes!,4
12949,@AmericanAir #AmericanAirlines on approach to mex.... http://t.co/se57dmjHiW,4
12952,@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all,4
12964,"@AmericanAir Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",4
12969,"@AmericanAir your a LIAR, no precipitation all day, 47 degrees, don't pacify, you look like a fool.......thats the problem, admit you suck",4
12977,"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?",4
12979,"@AmericanAir Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant",4
12983,"@AmericanAir she was rude, unprofessional,  not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!",4
12989,@AmericanAir hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,4
13013,"@AmericanAir Well, you guys are totally kicking a million pounds of ass. Bar none, the best SM team in the airline industry in my opinion.",4
13028,@AmericanAir to realize your customer service leaves much to be desired and the folks handling the calls could care less...and it shows.,4
13037,"@americanair Can you tell me where my luggage is? I was on flight 1644 SNA to DFW and my flight to MKE was Cancelled Flightled, so got rebooked to ORD",4
13041,"@AmericanAir ; @USAirways US 728/Feb 21. Unprofessional, unprepared, unsympathetic, lacked communication, and lacked solutions.",4
13047,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,4
13054,@AmericanAir sure is. What's more frustrating is being stranded at the airport with our fate in your hands.,4
13055,@AmericanAir thanks for telling me my flight got Cancelled Flightled when it wasn't. Now I have a missing luggage because of you. Thanks fam!,4
13059,@AmericanAir i got a new reservation for tomorrow. Thanks!,4
13061,@AmericanAir Is my friends flight 386 from JAX to DFW Cancelled Flighted?,4
13062,@AmericanAir still not taking calls ?   Storm ended 2 days ago. Be like pats and #doyourjob,4
13085,@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!,4
13088,@AmericanAir get me outta here,4
13094,"@AmericanAir On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",4
13099,"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",4
13114,@AmericanAir My father loved working for you as well as PanAm,4
13117,@AmericanAir now you're sending a gate agent to talk to us? Joke of an airline. Thanks for ruining my vacation. #neverflyAAagain,4
13118,@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!,4
13120,@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair,4
13124,"@AmericanAir Hahaha.... ""Meanwhile in Russia....""",4
13128,@AmericanAir you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!,4
13134,"@AmericanAir My pleasure, next AA flight - this Wednesday to Milan, Italy for @MIDOExhibition -- See you then! :)",4
13135,@AmericanAir your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.,4
13138,@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair,4
13147,"@AmericanAir in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing.",4
13149,@AmericanAir okay. I just sent it.,4
13152,"@AmericanAir seriously, you treat your passengers like shit.",4
13157,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq",4
13166,@AmericanAir my flight 1337 is Cancelled Flightled.  Can you let me know what my new flight info is?,4
13168,@AmericanAir dmed back,4
13169,"Yessir RT “@AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.”",4
13170,@AmericanAir My flight through Dallas was Cancelled Flightled and I talked to reservations agent and got a new flight but have not received an email,4
13182,"@AmericanAir For the love of all that is holy, if your automated phone system is going to give like 8 options, give numerical shortcuts",4
13196,@AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us,4
13203,@AmericanAir Will my us air points now be combined with yours?,4
13207,@AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...,4
13209,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,4
13225,@AmericanAir  that's what I am hoping for,4
13228,"@AmericanAir me too. Despite the chaos, I'm still grateful for a flight home ✈️",4
13235,"@AmericanAir Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes.",4
13243,@AmericanAir thx for showing me that your Twitter appreciates me more than your employees. Sure another airline would like my $1300 #nohotel,4
13244,"@AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}",4
13246,@AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!,4
13257,@AmericanAir: my brother's flight into DFW was Cancelled Flightled yesterday. Are you flying from ONT to DFW today?,4
13264,@AmericanAir my flight to San Angelo via Dallas from Orlando Cancelled Flighted help! On hold and disconnect,4
13272,"@AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today.",4
13276,@AmericanAir why are there only 2 agents at domestic check in at MIA?! WTF? Huge lines and many people with Cancelled Flightled flights.,4
13282,@AmericanAir pretty frustrating when you can't even stay on hold to get help after a flight Cancelled Flightation!,4
13290,"@AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client",4
13303,@AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.,4
13310,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?,4
13313,@AmericanAir Thank You! CC: @packermama1,4
13330,@AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?,4
13333,@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP,4
13336,"@AmericanAir flight US1562 from RIC2DFW was Cancelled Flightled yesterday &amp; I was on hold w/ cust. service from 6-10pm EST...4 hours, no answer...",4
13338,@AmericanAir =UNAmerican Airlines just lies and poor customer services...,4
13357,"@AmericanAir  when do you anticipate decisions for Cancelled Flightlations at DFW tomorrow morning? Need to rearrange hotel reservations, etc. ASAP!",4
13368,@AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,4
13371,@AmericanAir #oaaret is our flight Cancelled Flightled?,4
13373,@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled,4
13379,"@AmericanAir Supervisor M.Robinson just served a lot of attitude, Cancelled Flighted my flight out of spite, then put me back on on #crazybitch",4
13385,@AmericanAir @Delta @VirginAtlantic I need a vacation from all this ice! http://t.co/45kTsSK18J,4
13398,@AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?,4
13399,@AmericanAir No worries. Don't blame you for weather.,4
13400,@AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!,4
13406,"@AmericanAir you Cancelled Flightled my flight due to ""weather"" when others are flying out just fine.  No compensation, no resolution.  Incompetent.",4
13415,@AmericanAir - trying to track down backs for two of my attendees #help,4
13438,@AmericanAir I need to be back home tomorrow and no one is helping me. Please help me rebook for a flight tomorrow!,4
13445,"@AmericanAir my flight was Cancelled Flightled yesterday early afternoon, so why did you call me at 1230am and 230am to wake me up and tell me?!",4
13452,@AmericanAir my flight 1106 was Cancelled Flightled and I need to get back to Cleveland. What are my options?,4
13467,@AmericanAir Will 2396 be Cancelled Flightled tonight?,4
13473,@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,4
13477,@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,4
13488,"@AmericanAir no worries, loved flying with you guys. Thanks!",4
13489,@AmericanAir you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,4
13490,"@AmericanAir Understood. Integration takes time, but no excuse for poor customer service",4
13498,@AmericanAir is DFW accepting any arrivals or departures today?,4
13508,@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,4
13509,@AmericanAir  help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.,4
13511,@AmericanAir my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put,4
13518,"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",4
13519,"@AmericanAir I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",4
13520,@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,4
13525,@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,4
13542,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",4
13545,@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,4
