,text
5331,"['usairways', 'americanair', 'call', 'number', 'listed', 'sure', 'next', 'friday', 'get', 'real', 'live', 'person', 'line', 'httptco8tjuum22dd', 'message', 'class', 'answer', 'solution', 'network', 'class', 'cry', 'reservation', 'password', 'tag', 'chat', 'class', 'bag']"
5332,"['usairways', 'americanair', 'ok', 'app', 'seem', 'working', 'use', 'mobile', 'site', 'httptco4klfywwmq1', 'website', 'message', 'web', 'answer', 'solution', 'bag', 'bag', 'clothing', 'reservation', 'password', 'baggage', 'table', 'table']"
5333,"['usairways', 'wife', 'flew', 'italy', 'recently', 'bought', 'ticket', 'via', 'finnair', 'flight', 'operated', 'usair', 'get', 'dividend', 'mile', 'credited', 'message', 'web', 'communication', 'error', 'network', 'class', 'class', 'support', 'aid', 'support', 'reply', 'bag', 'reservation']"
5334,"['usairways', 'americanair', '28', 'hour', 'late', 'flightr', 'still', 'email', 'work', 'supervisor', 'need', 'documentation', 'approve', 'last', 'minute', 'vacation', 'day', 'request', 'message', 'browser', 'bag', 'communication', 'cry', 'answer', 'solution', 'error', 'network', 'class', 'class', 'aid', 'support']"
5335,"['usairways', 'americanair', '3', 'hour', 'hold', 'got', 'rebooked', 'new', 'flight', 'yesterday', 'asked', 'new', 'itineraryconfirmation', 'email', 'sent', 'communication', 'aid', 'support', 'electronicmail', 'reply', 'support', 'service', 'service', 'booking', 'error', 'call', 'answer', 'reservation']"
5336,"['usairways', 'phone', 'system', 'working', 'bumped', '3', 'time', 'need', 'get', 'mco', 'message', 'web', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'network', 'class', 'class', 'bag', 'cry']"
5337,"['usairways', 'americanair', '905am', 'plane', 'left', 'why', 'agent', 'door', 'closed', 'early', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'web', 'worldwideweb', 'call']"
5338,"['usairways', 'called', '25', 'time', 'redeem', 'mile', 'point', 'cant', 'get', 'through', 'advertise', 'mile', 'make', 'hard', 'use', 'visit', 'message', 'bag', 'web', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'network', 'class', 'class']"
5339,"['usairways', 'getting', 'extremely', 'frustrated', 'w', 'phoneonline', 'service', 'merging', 'frequent', 'flyer', 'mile', 'message', 'aid', 'service', 'communication', 'support', 'support', 'service', 'answer', 'solution', 'error', 'reply', 'service', 'network']"
5340,"['usairways', 'already', 'spent', '60', 'min', 'today', 'handling', 'minor', 'child', 'shame', 'treating', '15', 'year', 'old', 'girl', 'like', 'this', 'bag', 'message', 'web', 'network', 'class', 'class', 'customer', 'class', 'agent', 'cry', 'answer', 'error', 'communication']"
5341,"['usairways', 'never', 'treated', 'poorly', 'airline', 'life', 'military', 'family', 'alot', 'flying', 'staff', 'network', 'class', 'class', 'message', 'bag', 'cry', 'answer', 'class', 'error', 'communication', 'solution', 'support']"
5342,"['usairways', 'americanair', 'burned', 'lot', 'time', 'cell', 'minute', 'working', 'flight', 'issue', 'hopefully', 'fly', 'home', 'morning', 'telephone', 'web', 'baggage', 'bag', 'bag', 'clothing', 'error', 'communication', 'table', 'table', 'baggage', 'message', 'apparel']"
5343,"['usairways', 'would', 'rather', 'plane', 'get', 'exposed', 'nasty', 'contagious', 'virus', 'work', 'wth', 'get', 'flight', 'changed', 'late', 'flightr', 'date', 'web', 'clothing', 'bag', 'bag', 'message', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'communication']"
5344,"['usairways', 'ive', 'hold', '30', 'minute', 'counting', 'unacceptable', 'clothing', 'web', 'bag', 'bag', 'apparel', 'bag', 'floor', 'message', 'baggage', 'table', 'table', 'telephone', 'baggage']"
5345,"['usairways', 'tweet', 'day', 'get', 'live', 'cust', 'rep', 'make', 'sure', 'world', 'know', 'care', 'customer', 'health', 'web', 'customer', 'message', 'clothing', 'class', 'bag', 'apparel', 'bag', 'floor', 'network', 'class', 'class', 'bag']"
5346,"['usairways', 'americanair', 'hold', '8', 'hour', 'yesterday', 'wo', 'speaking', 'agent', 'hold', 'w', '2', 'phone', '30', 'min', 'let', 'bashing', 'begin', 'web', 'message', 'customer', 'bag', 'clothing', 'network', 'class', 'class', 'agent', 'class', 'bag', 'apparel', 'bag']"
5347,"['usairways', 'thank', 'you', 'website', 'crashing', 'me', 'cry', 'answer', 'lost', 'worldwideweb', 'answer', 'call', 'class', 'seat', 'agent', 'bag', 'call', 'speak', 'answer']"
5348,"['usairways', 'sure', 'know', 'pamper', 'customer', 'strand', 'abroad', 'badcustomerservice', 'fend4yourself', 'youareonyourown', 'httptcopw1eudlczg', 'customer', 'web', 'agent', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'message', 'baggage', 'table', 'table', 'telephone']"
5349,"['usairways', 'help', 'refund', 'phone', 'guy', 'help', 'website', 'let', 'submit', 'reply', 'reply', 'communication', 'message', 'answer', 'support', 'error', 'aid', 'support', 'call', 'fee', 'web', 'network', 'class']"
5350,"['usairways', 'time', 'tweet', 'tell', 'horrible', 'attendant', 'are', 'flight', '3841', 'lga', 'feel', 'jail', 'web', 'clothing', 'error', 'customer', 'bag', 'apparel', 'bag', 'floor', 'agent', 'speak', 'talk', 'talk', 'baggage']"
5351,"['usairways', 'hello', 'anyone', 'there', 'answer', 'solution', 'reservation', 'password', 'message', 'cry', 'chat', 'tag', 'ticket', 'card', 'network', 'browser', 'class']"
5352,"['usairways', 'forced', 'section', '4', '5', 'check', 'carry', 'on', 'would', 'packed', 'differently', 'check', 'bag', 'even', 'allow', 'it', 'pissed', 'web', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'message', 'communication', 'clothing', 'bag', 'bag', 'baggage']"
5353,"['usairways', 'get', 'hotel', 'ur', 'agent', 'nothing', 'help', 'top', 'sent', 'luggage', 'wrong', 'flight', 'web', 'baggage', 'bag', 'bag', 'clothing', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'customer']"
5354,"['usairways', 'take', 'late', 'flightr', 'flight', 'booked', 'corporate', 'disney', 'travel', 'dept', 'agent', 'offered', 'little', 'help', 'error', 'communication', 'avail', 'aid', 'support', 'reply', 'web', 'message', 'booking', 'class', 'call', 'answer', 'support']"
5355,"['usairways', 'computer', 'system', 'went', 'ok', 'understandable', 'agent', 'make', 'worse', 'helping', 'anyone', 'else', 'web', 'website', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'customer']"
5356,"['usairways', 'employee', 'responsible', 'social', 'medium', 'content', 'yes', 'u', 'probably', 'care', 'however', 'action', 'last', 'night', 'say', 'otherwise', 'web', 'message', 'customer', 'class', 'network', 'class', 'class', 'clothing', 'answer', 'error', 'communication', 'agent', 'avail']"
5357,"['usairways', 'wow', 'awful', 'customer', 'service', 'service', 'aid', 'customer', 'support', 'service', 'support', 'communication', 'service', 'reply', 'reservation', 'engagement', 'service', 'service']"
5358,"['usairways', 'many', 'agent', 'working', 'handle', 'thousand', 'call', 'message', 'answer', 'solution', 'web', 'reservation', 'password', 'cry', 'bag', 'network', 'class', 'class', 'chat', 'lost']"
5359,"['usairways', 'three', 'hour', 'wait', 'counting', 'waiting', 'reservation', 'phone', 'serious', 'communication', 'error', 'aid', 'support', 'reply', 'message', 'reservation', 'bag', 'call', 'answer', 'booking', 'support', 'service']"
5360,"['usairways', 'storm', 'storm', 'customer', 'service', 'joke', '6', 'hour', 'wait', 'time', 'speak', 'someone', 'never', 'fly', 'airline', 'again', 'communication', 'aid', 'support', 'error', 'reply', 'support', 'service', 'service', 'service', 'call', 'answer', 'booking', 'reservation']"
5361,"['usairways', 'finally', 'got', 'ahold', 'agent', 'another', 'hour', 'thanks', 'follow', 'up', 'recommend', 'call', 'back', 'feature', 'aid', 'communication', 'support', 'message', 'support', 'service', 'error', 'reply', 'service', 'service', 'answer', 'solution', 'call']"
5362,"['usairways', 'cannot', 'add', 'frequent', 'flyer', 'number', 'website', 'help', 'message', 'answer', 'solution', 'reservation', 'password', 'website', 'cry', 'tag', 'chat', 'web', 'network', 'class', 'class']"
5363,"['usairways', 'get', 'plane', 'wait', 'hour', 'half', 'speak', 'someone', 'reflight', 'booking', 'problem', 'communication', 'aid', 'support', 'engagement', 'reply', 'error', 'service', 'service', 'support', 'service', 'service', 'call', 'answer']"
5364,"['usairways', 'please', 'trivialize', 'me', 'joke', 'slow', 'day', 'slow', 'experience', 'error', 'class', 'communication', 'message', 'avail', 'aid', 'support', 'reply', 'bag', 'network', 'class', 'class', 'call']"
5365,"['usairways', 'sorry', 'help', 'midnight', 'pst', 'hell', 'still', 'hold', '90', 'minute', 'customer', 'service', 'line', 'error', 'communication', 'aid', 'avail', 'support', 'class', 'service', 'support', 'service', 'reply', 'message', 'service', 'call']"
5366,"['usairways', 'guy', 'nice', 'give', 'route', 'jet', 'blue', 'southwest', 'least', 'treat', 'customer', 'properly', 'customer', 'clothing', 'bag', 'bag', 'apparel', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'web', 'website']"
5367,"['usairways', 'way', 'im', 'planning', 'ive', 'ben', 'waiting', 'line', 'customer', 'service', 'phxfor', 'hour', 'aid', 'service', 'communication', 'customer', 'support', 'message', 'support', 'service', 'web', 'support', 'error', 'reply', 'service']"
5368,"['usairways', 'despite', 'fact', 'see', 'answering', 'people', 'twitter', 'mundane', 'q', 'refuse', 'answer', 'me', 'error', 'communication', 'message', 'aid', 'support', 'reply', 'network', 'class', 'class', 'call', 'answer', 'booking', 'support']"
5369,"['usairways', 'guy', 'worst', 'airline', 'ive', 'ever', 'dealt', 'with', 'notification', 'keeping', 'customer', 'updated', 'terrible', 'service', 'aid', 'communication', 'service', 'support', 'support', 'service', 'reply', 'service', 'customer', 'error', 'call', 'answer', 'booking']"
5370,"['usairways', 'hey', 'guy', 'thanks', 'answering', 'thanks', 'keeping', 'hold', 'hour', 'customer', 'service', '12', 'pm', 'pst', 'aid', 'service', 'support', 'service', 'support', 'communication', 'customer', 'service', 'reply', 'web', 'clothing', 'error', 'bag']"
5371,"['usairways', 'pride', 'service', 'concern', 'wife', 'everyone', 'else', 'flight', 'care', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'message', 'call', 'answer']"
5372,"['usairways', 'call', 'hung', 'me', 'answer', 'solution', 'message', 'reservation', 'password', 'cry', 'chat', 'tag', 'ticket', 'card', 'network', 'class', 'class']"
5373,"['usairways', 'got', 'message', 'site', 'call', 'flight', 'gave', 'hold', '3', 'hour', 'httptco5cdx2roae6', 'message', 'answer', 'solution', 'reservation', 'password', 'cry', 'communication', 'website', 'web', 'error', 'clothing', 'network', 'class']"
5374,"['usairways', 'usairways', 'lost', 'passenger', 'today', 'upholding', 'promise', 'excellent', 'customer', 'service', 'aid', 'communication', 'service', 'reply', 'support', 'customer', 'support', 'service', 'call', 'answer', 'service', 'error', 'booking']"
5375,"['usairways', 'ok', '4th', 'try', 'todaygiving', '1245am', '138', 'minute', 'hold', 'time', 'terrible', 'httptcops9q9rpsil', 'error', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'call', 'answer', 'booking', 'reservation', 'engagement']"
5376,"['number', 'email', 'thats', 'purpose', 'sending', 'tweet', 'usairways', 'error', 'message', 'communication', 'aid', 'support', 'reply', 'call', 'answer', 'booking', 'support', 'service', 'service', 'cry']"
5377,"['usairways', 'still', 'say', 'cant', 'check', 'flight', 'information', 'incorrect', 'everything', 'entered', 'correctly', 'communication', 'message', 'error', 'aid', 'support', 'reply', 'booking', 'bag', 'network', 'class', 'class', 'call', 'answer']"
5378,"['usairways', 'customer', 'service', 'horrendous', 'way', 'employee', 'speak', 'customer', 'lack', 'care', 'problem', 'flight', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'call', 'answer', 'reservation']"
5379,"['usairways', 'ive', 'trying', 'get', 'book', 'reservation', 'system', 'let', 'through', 'day', '3', 'ridiculous', 'message', 'reservation', 'bag', 'network', 'class', 'class', 'cry', 'answer', 'solution', 'ticket', 'web', 'error', 'communication']"
5380,"['usairways', 'making', 'folk', 'run', 'gate', 'c29', 'a18', 'b11', 'explanation', 'zero', 'cart', 'transfer', 'elderly', 'handicap', 'phl', 'message', 'answer', 'solution', 'network', 'class', 'class', 'support', 'bag', 'bag', 'class', 'reservation', 'web', 'cry']"
5381,"['usairways', 'americanair', 'soon', 'call', 'customer', 'service', 'speak', 'representative', 'disconnected', 'customer', 'agent', 'web', 'service', 'aid', 'clothing', 'support', 'service', 'support', 'communication', 'visit', 'bag', 'apparel']"
5382,"['usairways', 'americanair', 'trying', 'call', 'customer', 'service', 'since', '9pm', 'hour', 'disconnected', 'spoke', 'one', 'aid', 'customer', 'communication', 'service', 'web', 'support', 'support', 'service', 'error', 'message', 'reply', 'service', 'clothing']"
5383,"['usairways', 'give', 'u', 'information', 'attitude', 'bag', 'message', 'support', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'communication', 'solution', 'chat']"
5384,"['usairways', 'attendant', 'gate', 'enjoyed', 'watching', 'flight', 'destination', 'take', 'horrible', 'attendant', 'give', 'u', 'web', 'message', 'communication', 'support', 'floor', 'customer', 'error', 'clothing', 'aid', 'support', 'reply', 'booking', 'lost']"
5385,"['usairways', 'americanair', 'rude', 'unreliable', 'horrible', 'company', 'equally', 'rude', 'unreliable', 'horrible', 'employee', 'stay', 'tuned', 'staff', 'web', 'network', 'class', 'class', 'customer', 'message', 'agent', 'lost', 'address', 'online', 'hang', 'support']"
5386,"['usairways', 'im', 'tired', 'paying', 'luggage', 'amp', 'le', 'stellar', 'customer', 'service', 'americanair', 'notafanofyourmerger', 'customer', 'baggage', 'bag', 'bag', 'bag', 'clothing', 'web', 'service', 'baggage', 'table', 'table', 'telephone', 'aid']"
5387,"['usairways', 'made', 'reservation', 'online', 'receive', 'confirmation', 'email', 'bank', 'said', 'transaction', 'went', 'through', 'u', 'help', 'communication', 'aid', 'support', 'reply', 'electronicmail', 'error', 'support', 'service', 'service', 'call', 'answer', 'booking', 'reservation']"
5388,"['usairways', 'nightmare', 'trying', 'get', 'costa', 'rica', 'phl', 'today', 'stuck', 'miami', 'one', 'answer', '800', 'number', 'message', 'error', 'communication', 'cry', 'answer', 'solution', 'network', 'class', 'class', 'web', 'bag', 'aid', 'support']"
5389,"['usairways', 'instruction', 'say', 'call', 'im', 'said', 'do', 'visit', 'aid', 'support', 'communication', 'engagement', 'service', 'service', 'support', 'service', 'service', 'reply', 'lost', 'address']"
5390,"['usairways', 'fact', 'get', 'notified', 'hindered', 'ability', 'look', 'alternate', 'flight', 'snapped', 'up', 'communication', 'message', 'error', 'class', 'aid', 'support', 'reply', 'booking', 'avail', 'network', 'class', 'class', 'speak']"
5391,"['usairways', 'cant', 'get', 'phone', 'message', 'support', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'bag', 'communication', 'solution', 'fee']"
5392,"['usairways', '2', 'hr', 'trying', 'reach', 'real', 'human', 'finally', 'hold', '136', 'hr', 'synch', 'reservation', 'reservation', 'message', 'web', 'bag', 'network', 'class', 'class', 'error', 'communication', 'clothing', 'aid', 'support', 'reply']"
5393,"['usairways', 'phlairport', 'always', 'nice', 'customer', 'service', 'manager', 'threatens', 'customer', 'standing', 'understaffed', 'line', 'last', 'hour', 'customer', 'aid', 'service', 'communication', 'support', 'support', 'service', 'web', 'agent', 'service', 'message', 'reply', 'error']"
5394,"['usairways', 'passed', '3', 'hour', 'mark', 'onholdwith', 'call', 'gave', '25', 'morning', 'message', 'answer', 'solution', 'reservation', 'password', 'cry', 'chat', 'tag', 'bag', 'ticket', 'card', 'network', 'class']"
5395,"['usairways', 'lost', 'amp', 'found', 'wife', 'lost', 'phone', 'philly', 'amp', 'followed', 'web', 'instruction', 'call', '800', 'answer', 'solution', 'message', 'answer', 'web', 'communication', 'worldwideweb', 'aid', 'support', 'reservation', 'error', 'clothing', 'internet', 'reply']"
5396,"['usairways', 'clt', 'please', 'send', 'one', 'cust', 'svc', 'rep', 'cust', 'svc', 'counter', 'assist', 'line', 'door', 'httptcov24qnp3doi', 'web', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'message', 'reservation', 'reply', 'communication', 'baggage', 'table', 'table']"
5397,"['usairways', 'help', 'ive', 'hold', 'almost', 'two', 'hour', 'trying', '2', 'get', 'home', 'avail', 'baggage', 'telephone', 'bag', 'bag', 'clothing', 'table', 'table', 'baggage', 'apparel', 'floor', 'communication', 'class']"
5398,"['usairways', 'please', 'call', 'late', 'flightr', 'acceptable', 'neither', 'hold', '5', 'hr', 'onholdwith', 'visit', 'web', 'clothing', 'message', 'bag', 'bag', 'apparel', 'bag', 'floor', 'network', 'class', 'class', 'baggage']"
5399,"['usairways', 'need', 'wait', 'hold', '6', 'hour', 'website', 'worked', 'correctly', 'please', 'respond', 'website', 'clothing', 'bag', 'bag', 'web', 'baggage', 'table', 'table', 'telephone', 'baggage', 'apparel', 'floor', 'earphone']"
5400,"['usairways', 'get', 'answer', 'question', 'holding', 'hour', '6x', 'getting', 'message', 'said', 'taking', 'call', 'solution', 'answer', 'message', 'reservation', 'password', 'cry', 'chat', 'network', 'class', 'class', 'tag', 'ticket', 'card']"
5401,"['usairways', 'worst', 'service', 'reagan', 'int', 'rarely', 'post', 'company', 'service', 'annoyed', 'weather', 'relate', 'flightd…incompetence', 'service', 'aid', 'support', 'service', 'staff', 'support', 'communication', 'service', 'agent', 'reply', 'reservation', 'engagement', 'service']"
5402,"['usairways', 'hold', '25', 'hour', 'getting', '2', 'hour', 'hold', 'morning', 'answer', 'help', 'solution', 'answer', 'message', 'reservation', 'avail', 'password', 'cry', 'class', 'chat', 'bag', 'network', 'class', 'class']"
5403,"['usairways', 'farmy', 'phone', 'wait', 'time', 'longer', 'abcnetworks', 'oscar', 'coverage', 'whatcustomerservice', 'communication', 'error', 'aid', 'support', 'reply', 'call', 'answer', 'booking', 'support', 'service', 'service', 'message', 'reservation']"
5404,"['usairways', 'chairman', 'preferred', '518758', 'lifetime', 'mile', 'u', 'air', 'reward', 'firstclass', 'upgrade', 'americanair', 'usual', 'message', 'communication', 'cry', 'bag', 'error', 'aid', 'support', 'reply', 'booking', 'chat', 'answer', 'solution', 'network']"
5405,"['usairways', 'ive', 'hold', '90', 'minute', 'terrible', 'customer', 'service', 'messed', 'reservation', 'httptcooylgeao7y8', 'customer', 'aid', 'web', 'communication', 'message', 'service', 'support', 'support', 'service', 'error', 'reservation', 'clothing', 'reservation']"
5406,"['usairways', '1st', 'flight', 'u', 'air', 'plane', 'mechanical', 'issue', 'wait', '90', 'minute', 'help', 'customer', 'service', 'help', 'management', 'message', 'communication', 'aid', 'support', 'error', 'network', 'class', 'class', 'avail', 'reply', 'support', 'service', 'bag']"
5407,"['usairways', 'someone', 'please', 'answer', 'call', 'waaaaaaiting', 'answer', 'message', 'web', 'answer', 'solution', 'customer', 'answer', 'reservation', 'password', 'lost', 'address', 'online', 'hang']"
5408,"['ive', 'trying', 'set', 'phone', 'interview', 'day', 'hoping', 'position', 'filled', 'link', 'work', 'usairways', 'message', 'web', 'communication', 'class', 'network', 'class', 'class', 'reply', 'error', 'bag', 'call', 'aid', 'support']"
5409,"['usairways', 'u', 'airway', 'care', 'customer', 'worst', 'experience', 'today', 'u', 'airway', 'myself', 'wife', 'toddler', 'customer', 'error', 'agent', 'communication', 'web', 'aid', 'support', 'reply', 'support', 'service', 'service', 'message', 'clothing']"
5410,"['usairways', 'rude', 'staff', 'said', 'care', 'market', 'place', 'food', 'going', 'vacation', 'work', 'nice', 'huh', 'web', 'message', 'clothing', 'communication', 'error', 'network', 'class', 'class', 'bag', 'apparel', 'bag', 'floor', 'cry']"
5411,"['usairways', 'contacted', 'got', 'automated', 'response', 'give', 'code', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'message', 'answer', 'answer', 'service', 'shout', 'call', 'help']"
5412,"['usairways', 'really', 'letter', 'say', 'discus', 'serving', 'drunk', 'drink', 'help', 'current', 'situation', 'message', 'bag', 'network', 'class', 'class', 'cry', 'answer', 'class', 'solution', 'tag', 'web', 'customer', 'error']"
5413,"['usairways', 'top', 'dozen', 'ppl', 'missed', 'connection', 'one', 'person', 'customer', 'service', 'abysmal', 'customer', 'clothing', 'apparel', 'web', 'class', 'aid', 'agent', 'bag', 'bag', 'floor', 'service', 'communication', 'support']"
5414,"['usairways', 'americanair', 'possible', 'someone', 'drunk', 'bring', 'wheelchair', 'keep', 'serving', 'table', 'table', 'web', 'clothing', 'bag', 'bag', 'desk', 'service', 'customer', 'baggage', 'telephone', 'baggage', 'apparel']"
5415,"['usairways', 'service', 'phl', 'abysmal', 'hour', 'runway', 'waiting', 'gate', 'information', 'anywhere', 'missed', 'connection', 'abysmal', 'aid', 'communication', 'message', 'service', 'support', 'bag', 'support', 'service', 'error', 'support', 'web', 'reply', 'service']"
5416,"['usairways', 'americanair', 'worst', 'customer', 'service', 'ever', 'let', 'people', 'assaulted', 'flight', 'nothing', 'aid', 'communication', 'support', 'service', 'support', 'service', 'reply', 'error', 'service', 'booking', 'message', 'call', 'answer']"
5417,"['usairways', 'americanair', 'providing', 'pilot', 'flight', 'new', 'feature', 'merger', 'efficencies', 'error', 'communication', 'aid', 'support', 'reply', 'booking', 'call', 'answer', 'support', 'service', 'service', 'reservation', 'electronicmail']"
5418,"['usairways', 'guess', 'ok', 'people', 'sexually', 'assaulted', 'flight', 'nice', 'customer', 'service', 'aid', 'service', 'communication', 'support', 'support', 'service', 'reply', 'service', 'booking', 'error', 'reservation', 'engagement', 'service']"
5419,"['usairways', 'ur', 'specialist', 'said', 'would', 'talk', 'stewardess', 'serving', 'drunk', 'drink', 'really', 'help', 'customer', 'web', 'agent', 'clothing', 'service', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone']"
5420,"['usairways', 'two', 'hour', 'hold', 'talk', 'agentthen', 'disconnect', 'me', 'trying', 'two', 'day', 'wtf', 'hire', 'csrs', 'u', 'make', 'web', 'customer', 'clothing', 'agent', 'bag', 'apparel', 'bag', 'floor', 'message', 'bag', 'baggage', 'table', 'table']"
5421,"['usairways', 'hire', 'smarter', 'people', 'system', 'keep', 'crashing', 'instead', 'mooks', 'man', 'airport', 'with', 'godelta', 'clothing', 'web', 'customer', 'bag', 'apparel', 'bag', 'floor', 'agent', 'baggage', 'table', 'table', 'telephone', 'baggage']"
5422,"['usairways', '2', 'hour', 'counting', 'what', 'kind', 'travel', 'voucher', 'get', 'this', 'error', 'message', 'communication', 'ticket', 'aid', 'support', 'reply', 'network', 'class', 'class', 'cry', 'answer', 'bag']"
5423,"['usairways', 'stuck', 'florida', 'flight', 'service', 'suck', 'here', 'nofood', 'nodrinks', 'nohelp', 'service', 'aid', 'support', 'service', 'support', 'communication', 'service', 'booking', 'reply', 'reservation', 'engagement', 'service', 'service']"
5424,"['usairways', 'cant', 'gate', 'agent', 'flight', '759', 'provide', 'update', 'seriously', 'ridiculous', 'long', 'people', 'waiting', 'message', 'communication', 'answer', 'solution', 'network', 'class', 'class', 'password', 'support', 'error', 'aid', 'support', 'reply']"
5425,"['usairways', 'ivr', 'hung', 'high', 'call', 'volume', 'need', 'help', 'call', 'visit', 'message', 'answer', 'solution', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'class', 'reservation', 'password']"
5426,"['usairways', 'americanair', 'according', 'costumer', 'support', 'website', 'holding', 'money', 'hostage', 'cant', 'anything', 'it', 'web', 'website', 'clothing', 'bag', 'bag', 'lost', 'address', 'online', 'hang', 'support', 'hang', 'customer', 'apparel']"
5427,"['usairways', 'hold', 'hour', 'now', 'clothing', 'bag', 'apparel', 'bag', 'floor', 'baggage', 'table', 'table', 'telephone', 'baggage', 'web', 'bag', 'worldwideweb']"
5428,"['usairways', 'americanair', 'one', 'please', 'answer', 'phone', 'answer', 'answer', 'message', 'support', 'network', 'class', 'class', 'lost', 'address', 'online', 'hang', 'support', 'hang']"
5429,"['usairways', 'the', 'worst', 'ever', 'dca', 'customerservice', 'aid', 'support', 'support', 'service', 'service', 'communication', 'reservation', 'engagement', 'service', 'service', 'service', 'reply', 'call']"
5430,"['usairways', '2nd', 'february', 'row', 'stranded', 'u', 'try', 'return', 'cancun', 'contact', 'info', 'way', 'rebook', 'badcustomerservice', 'communication', 'aid', 'support', 'reply', 'support', 'service', 'service', 'error', 'call', 'answer', 'booking', 'support', 'electronicmail']"
5431,"['usairways', 'hopefully', 'crappy', 'service', 'improves', 'u', 'become', 'americanairlines', 'angryairtravel', 'winterstorm', 'service', 'aid', 'support', 'service', 'support', 'service', 'communication', 'reservation', 'engagement', 'service', 'service', 'reply', 'call']"
5432,"['usairways', 'americanair', 'nvm', 'bad', 'hour', 'half', 'thanks', 'bag', 'message', 'network', 'class', 'class', 'cry', 'answer', 'class', 'error', 'communication', 'solution', 'support', 'chat']"
5433,"['usairways', 'understand', 'cant', 'get', 'missing', 'mile', 'flight', 'dividend', 'mile', 'account…', 'help', 'communication', 'message', 'error', 'aid', 'support', 'reply', 'booking', 'network', 'class', 'class', 'bag', 'lost', 'address']"
5434,"['usairways', 'automated', 'message', 'say', 'line', 'busy', 'join', 'queue', 'stuckintheloop', 'message', 'answer', 'solution', 'reservation', 'password', 'cry', 'class', 'web', 'network', 'class', 'class', 'chat', 'avail']"
5435,"['usairways', 'hi', 'again', 'suggested', 'contacted', 'u', 'via', 'phone', 'sent', 'mail', 'original', 'ticket', 'amp', 'result', 'httptco214i0rtih4', 'solution', 'message', 'answer', 'reservation', 'reservation', 'web', 'password', 'cry', 'ticket', 'seat', 'clothing', 'bag', 'bag']"
5436,"['usairways', 'gave', '2', 'hour', 'hold', 'still', 'need', 'receipt', 'last', 'time', 'promised', 'never', 'arrived', 'help', 'avail', 'error', 'message', 'class', 'communication', 'network', 'class', 'class', 'web', 'bag', 'aid', 'support', 'reply']"
5437,"['usairways', 'hello', 'never', 'received', 'confirmation', 'code', 'flight', 'though', 'confirmedso', 'say', 'automated', 'reply', 'idea', 'reply', 'communication', 'aid', 'support', 'answer', 'message', 'call', 'support', 'service', 'service', 'booking', 'error', 'reservation']"
5438,"['usairways', '5', 'hour', 'phone', 'waiting', 'call', 'back', 'find', 'luggage', 'shameonyou', 'message', 'answer', 'solution', 'baggage', 'reservation', 'password', 'cry', 'bag', 'network', 'class', 'class', 'bag', 'bag']"
5439,"['usairways', '799', 'am', 'phl', 'today', '3', '4', 'flight', 'attendant', 'downright', 'rude', 'hostile', 'made', '8', 'hour', 'flight', 'even', 'worse', 'message', 'staff', 'bag', 'communication', 'network', 'class', 'class', 'error', 'aid', 'support', 'reply', 'booking', 'cry']"
5440,"['usairways', 'whats', 'deal', 'flight', 'computer', 'network', 'website', 'worldwideweb', 'internet', 'bag', 'bag', 'baggage', 'table', 'table', 'telephone', 'baggage', 'clothing', 'earphone', 'call']"
5441,"['usairways', 'anyone', 'actually', 'work', 'dividend', 'mile', 'department', 'httptcobgtjfmneot', 'message', 'reservation', 'web', 'answer', 'solution', 'seat', 'reservation', 'password', 'fee', 'cry', 'bag', 'support', 'network']"
5442,"['usairways', 'tryng', 'rsrv', 'flight', 'phone', 'past', '4', 'day', 'keep', 'getting', 'automated', 'message', 'call', 'back', 'message', 'answer', 'solution', 'communication', 'bag', 'network', 'class', 'class', 'error', 'cry', 'reservation', 'password', 'aid']"
5443,"['usairways', 'americanair', 'got', 'int', 'flight', '799', 'intentionally', 'rude', 'staff', 'made', 'horrible', '8hr', 'flight', 'unsuitable', 'plane', 'message', 'communication', 'tag', 'booking', 'aid', 'support', 'reply', 'error', 'bag', 'bag', 'cry', 'answer', 'solution']"
