,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
11734,567789902633664512,negative,0.6449,Cancelled Flight,0.3285,US Airways,,jdpletnick,,1,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,,2015-02-17 12:57:16 -0800,"Newtown, Pa",Quito,1
11738,567786807224705027,negative,1.0,Cancelled Flight,1.0,US Airways,,TGRunningLady,,0,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",,2015-02-17 12:44:58 -0800,,,1
11739,567786151370629121,positive,0.6762,,,US Airways,,zachupton,,0,@USAirways how about a drink voucher for the next flight?? #winkwink,,2015-02-17 12:42:22 -0800,Beavercreek Ohio,,1
11743,567782645975625729,negative,1.0,Flight Booking Problems,1.0,US Airways,,shoobe01,,0,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now.",,2015-02-17 12:28:26 -0800,"Mission, Kansas",,1
11745,567781582791278592,negative,1.0,Bad Flight,0.6531,US Airways,,33rdn8th,,0,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",,2015-02-17 12:24:12 -0800,,,1
11750,567779193342423040,negative,1.0,Customer Service Issue,0.6606,US Airways,,DomaineD1997,,0,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,,2015-02-17 12:14:43 -0800,NC,,1
11751,567778512548167680,positive,0.6714,,0.0,US Airways,,mdejock,,0,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,,2015-02-17 12:12:00 -0800,,,1
11752,567778498723737600,negative,0.6667,Lost Luggage,0.6667,US Airways,,benjaminspear,,0,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?,,2015-02-17 12:11:57 -0800,"Boston, MA",Quito,1
11754,567777743665946624,negative,1.0,Customer Service Issue,0.35200000000000004,US Airways,,dosydoh,,0,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,,2015-02-17 12:08:57 -0800,,Pacific Time (US & Canada),1
11755,567777625344593920,negative,1.0,Customer Service Issue,0.6444,US Airways,,dosydoh,,0,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",,2015-02-17 12:08:29 -0800,,Pacific Time (US & Canada),1
11761,567776258621464577,negative,1.0,Late Flight,0.6759999999999999,US Airways,,mattgarcia901,,0,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,"[38.8687568, -77.035652]",2015-02-17 12:03:03 -0800,"Washington, DC",Central Time (US & Canada),1
11762,567776148864913408,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,DomaineD1997,,0,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup,,2015-02-17 12:02:37 -0800,NC,,1
11764,567774229249421312,negative,1.0,Late Flight,1.0,US Airways,,amorris1116,,0,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",,2015-02-17 11:54:59 -0800,,,1
11766,567771225104338944,negative,1.0,Flight Booking Problems,0.3603,US Airways,,jdpletnick,,1,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July,,2015-02-17 11:43:03 -0800,"Newtown, Pa",Quito,1
11773,567767738886545408,negative,1.0,Customer Service Issue,1.0,US Airways,,izzyflan,,0,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",,2015-02-17 11:29:12 -0800,,,1
11775,567765893355417601,neutral,0.6659,,0.0,US Airways,,zachupton,,0,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,,2015-02-17 11:21:52 -0800,Beavercreek Ohio,,1
11776,567764858817773570,neutral,0.6745,,0.0,US Airways,,DaintyKenyan,,0,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,,2015-02-17 11:17:45 -0800,"Research Triangle Park, N.C.",Quito,1
11778,567763697230438400,negative,1.0,Flight Attendant Complaints,0.6419,US Airways,,liquidfox1,,0,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",,2015-02-17 11:13:08 -0800,This is an AD account. 18+,,1
11780,567762685200228352,neutral,0.6845,,0.0,US Airways,,Eagles_SAB,,0,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",,2015-02-17 11:09:07 -0800,"Philadelphia, PA",Central Time (US & Canada),1
11785,567760870630244352,negative,1.0,Can't Tell,1.0,US Airways,,kpbball41,,0,@USAirways you are horrendous.  Pull your shit together,,2015-02-17 11:01:54 -0800,"Boston, MA",Quito,1
11787,567759874403344384,negative,1.0,Late Flight,0.7078,US Airways,,simuLate Flightthis,,0,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.","[40.6488643, -73.7944749]",2015-02-17 10:57:57 -0800,Queens,Quito,1
11788,567759456503881729,negative,1.0,Late Flight,0.6768,US Airways,,HelloKansas,,0,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..,,2015-02-17 10:56:17 -0800,"Nashville, TN",Eastern Time (US & Canada),1
11790,567759268724887552,neutral,0.6829999999999999,,0.0,US Airways,,DAngel082,,0,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(,,2015-02-17 10:55:32 -0800,New York,,1
11794,567756326718431232,negative,0.69,Flight Attendant Complaints,0.36,US Airways,,Jack_Kairys,,0,@USAirways then why did my whole team be able to put there carry ons under the plane,,2015-02-17 10:43:51 -0800,,,1
11796,567755542362591233,negative,1.0,Customer Service Issue,0.6867,US Airways,,Dazoulai,,0,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,,2015-02-17 10:40:44 -0800,,,1
11797,567754593434873857,neutral,0.6632,,0.0,US Airways,,zachupton,,0,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,,2015-02-17 10:36:58 -0800,Beavercreek Ohio,,1
11800,567753872967528448,negative,1.0,Bad Flight,0.3789,US Airways,,ElaineLibrarian,,0,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?,,2015-02-17 10:34:06 -0800,"Albany, NY",Central Time (US & Canada),1
11801,567753815634370560,negative,1.0,Customer Service Issue,1.0,US Airways,,tamajared,,0,@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.,,2015-02-17 10:33:52 -0800,DC / MIA,Quito,1
11803,567752558207586304,neutral,1.0,,,US Airways,,ewenmilligan,,0,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks,,2015-02-17 10:28:52 -0800,"Fife, Dunfermline",London,1
11806,567748987512705027,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,sampleonephl,,0,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,,2015-02-17 10:14:41 -0800,NYC,Central Time (US & Canada),1
11808,567747420650754048,negative,1.0,Customer Service Issue,0.3505,US Airways,,jameypricephoto,,0,"@USAirways I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault....",,2015-02-17 10:08:27 -0800,,Eastern Time (US & Canada),1
11809,567745702231830529,negative,1.0,Customer Service Issue,0.6738,US Airways,,ALHphoto,,0,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before,,2015-02-17 10:01:38 -0800,"Raleigh,NC",Atlantic Time (Canada),1
11810,567745507834220546,neutral,1.0,,,US Airways,,JKrace45,,0,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM,,2015-02-17 10:00:51 -0800,,,1
11813,567742912579272704,negative,1.0,Lost Luggage,1.0,US Airways,,itsjustdoc,,0,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",,2015-02-17 09:50:33 -0800,Ohio,Quito,1
11819,567736516420853760,negative,1.0,Customer Service Issue,0.6454,US Airways,,cristalyze,,0,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10.",,2015-02-17 09:25:08 -0800,"Washington, DC",Eastern Time (US & Canada),1
11826,567734584000135168,negative,1.0,Can't Tell,1.0,US Airways,,erickofiejones,,0,@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news,,2015-02-17 09:17:27 -0800,,Eastern Time (US & Canada),1
11827,567734506434854912,negative,1.0,Customer Service Issue,1.0,US Airways,,portugrad,,0,@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!,,2015-02-17 09:17:08 -0800,Chicagoland Area,Central Time (US & Canada),1
11829,567734357839056896,negative,0.6916,Customer Service Issue,0.6916,US Airways,,Dazoulai,,0,@USAirways Why is there no contact email for customer complaints?,,2015-02-17 09:16:33 -0800,,,1
11830,567733682879086592,negative,1.0,Late Flight,1.0,US Airways,,simuLate Flightthis,,0,"@USAirways Now I am probably going to miss my connection in Charlotte, so I will have to drive home for the funeral.",,2015-02-17 09:13:52 -0800,Queens,Quito,1
11831,567733511281721344,negative,1.0,Cancelled Flight,1.0,US Airways,,simuLate Flightthis,,0,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",,2015-02-17 09:13:11 -0800,Queens,Quito,1
11835,567732265888006145,negative,1.0,Customer Service Issue,1.0,US Airways,,tamajared,,0,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?,,2015-02-17 09:08:14 -0800,DC / MIA,Quito,1
11836,567731585035014144,negative,1.0,Cancelled Flight,0.672,US Airways,,Kyle_Clarke528,,0,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke,,2015-02-17 09:05:32 -0800,"Worthington, Ohio",Central Time (US & Canada),1
11837,567730833998757890,negative,0.6447,Customer Service Issue,0.3278,US Airways,,DAngel082,,0,@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,,2015-02-17 09:02:33 -0800,New York,,1
11838,567730390291714048,negative,1.0,Customer Service Issue,1.0,US Airways,,TullamoreEims,,0,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.,,2015-02-17 09:00:47 -0800,Dublin Raised | Brooklyn Based,Dublin,1
11842,567729658276237312,negative,1.0,Customer Service Issue,1.0,US Airways,,Jamayka,,0,@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures,,2015-02-17 08:57:53 -0800,"Austin, TX",Central Time (US & Canada),1
11849,567728533771132928,negative,1.0,Customer Service Issue,1.0,US Airways,,TheTaxDiva,,0,@USAirways your customer service is horrible,,2015-02-17 08:53:24 -0800,MiamiHoustonDCHouston,Central Time (US & Canada),1
11850,567728481623359488,negative,1.0,Customer Service Issue,1.0,US Airways,,TheTaxDiva,,0,@USAirways I expect something more than telling me to see an agent to rebook my flight...,,2015-02-17 08:53:12 -0800,MiamiHoustonDCHouston,Central Time (US & Canada),1
11851,567728386014183424,negative,1.0,Lost Luggage,1.0,US Airways,,TheTaxDiva,,0,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.,,2015-02-17 08:52:49 -0800,MiamiHoustonDCHouston,Central Time (US & Canada),1
11852,567728285174743041,negative,1.0,Customer Service Issue,0.3596,US Airways,,TheTaxDiva,,0,@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh,,2015-02-17 08:52:25 -0800,MiamiHoustonDCHouston,Central Time (US & Canada),1
11853,567728057700876288,negative,1.0,longlines,0.6989,US Airways,,Champa24,,0,@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.,,2015-02-17 08:51:31 -0800,,,1
11855,567727581873848320,negative,1.0,Cancelled Flight,1.0,US Airways,,laura_crom,,0,@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1),,2015-02-17 08:49:38 -0800,boston,Quito,1
11856,567727479633477632,positive,1.0,,,US Airways,,northerninsgr,,0,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge,,2015-02-17 08:49:13 -0800,Maine,,1
11858,567726594698264576,negative,1.0,Late Flight,1.0,US Airways,,DAngel082,,0,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right,,2015-02-17 08:45:42 -0800,New York,,1
11859,567726186038837248,negative,1.0,Late Flight,0.6787,US Airways,,JasonPlizga,,0,@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.,,2015-02-17 08:44:05 -0800,,,1
11867,567724133434535936,negative,0.6907,Customer Service Issue,0.6907,US Airways,,DAngel082,,0,@USAirways can't even get on hold to wait to speak to someone-awesome,,2015-02-17 08:35:55 -0800,New York,,1
11869,567721945954009088,negative,1.0,Cancelled Flight,0.6774,US Airways,,LucyALloyd,,0,. @USAirways It's been Cancelled Flighted. Your SM response is slow.,,2015-02-17 08:27:14 -0800,Downers Grove,Central Time (US & Canada),1
11874,567710245053407232,negative,1.0,Customer Service Issue,0.6838,US Airways,,CharNewsJunkie,,0,@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.,,2015-02-17 07:40:44 -0800,"Charlotte, North Carolina",Eastern Time (US & Canada),1
11876,567679487383699456,negative,1.0,Customer Service Issue,0.7188,US Airways,,DonnyYardas,,0,@USAirways reservations had me on hold for 2 hours only to hang up...smh 😕,,2015-02-17 05:38:31 -0800,Somewhere Creating,Eastern Time (US & Canada),1
11879,570308309682675712,negative,1.0,Customer Service Issue,1.0,American,,SweeLoTmac,,0,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,,2015-02-24 11:44:31 -0800,,Quito,1
11882,570307948171423745,negative,0.6846,Flight Booking Problems,0.6846,American,,SweeLoTmac,,0,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,,2015-02-24 11:43:05 -0800,,Quito,1
11883,570307434113310720,negative,0.6547,Late Flight,0.3331,American,,LauraMolito,,0,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",,2015-02-24 11:41:02 -0800,"New York, NY",Atlantic Time (Canada),1
11886,570307312675651585,positive,0.6604,,,American,,bharris77,,0,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",,2015-02-24 11:40:33 -0800,"Frisco, Texas",Central Time (US & Canada),1
11901,570303889754488832,negative,1.0,Flight Booking Problems,0.6694,American,,coquichick,,0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,,2015-02-24 11:26:57 -0800,Puerto Rico,Atlantic Time (Canada),1
11902,570303383782989824,neutral,1.0,,,American,,trentgillaspie,,0,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,,2015-02-24 11:24:57 -0800,"Austin, but often Denver",Mountain Time (US & Canada),1
11914,570298770136674304,negative,1.0,Customer Service Issue,1.0,American,,law_econ,,0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,,2015-02-24 11:06:37 -0800,"Newport Beach, CA",Central Time (US & Canada),1
11915,570298744723415040,positive,0.6639,,,American,,SusieBarre,,0,@AmericanAir got another flight. Thanks you,,2015-02-24 11:06:31 -0800,,,1
11916,570298679250305024,neutral,0.6632,,,American,,chrissieward71,,0,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,,2015-02-24 11:06:15 -0800,oklahoma,,1
11918,570298371140939776,negative,1.0,Late Flight,1.0,American,,djjohnpayne,,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2015-02-24 11:05:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada),1
11920,570298117544906754,negative,1.0,Late Flight,1.0,American,,ELLLORRAC,,0,@AmericanAir still waiting for a flight... I should get my money back,,2015-02-24 11:04:01 -0800,,Central Time (US & Canada),1
11924,570297070998974464,positive,1.0,,,American,,rakugojon,,0,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,,2015-02-24 10:59:51 -0800,San Francisco,London,1
11928,570296572375900160,positive,0.6628,,,American,,TheVirtualJosh,,0,"@AmericanAir yes yes yes,so glad to be headed home!",,2015-02-24 10:57:53 -0800,,,1
11929,570295981985681409,negative,0.6507,Bad Flight,0.3493,American,,ferraro__rocher,,0,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,,2015-02-24 10:55:32 -0800,"Plano, TX",Mountain Time (US & Canada),1
11936,570292403309035520,neutral,1.0,,,American,,pbpinftworth,,0,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),"[32.82813261, -97.25115941]",2015-02-24 10:41:19 -0800,"DFW, TX",Central Time (US & Canada),1
11937,570291431195205633,negative,1.0,Late Flight,0.6559,American,,JesicaLSantos,,0,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",,2015-02-24 10:37:27 -0800,NY (Globetrotter.ExBonaerense),,1
11939,570290552169734144,positive,0.6752,,0.0,American,,saianel,,0,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",,2015-02-24 10:33:57 -0800,Texas,Mountain Time (US & Canada),1
11940,570290337169739776,negative,0.6772,Cancelled Flight,0.3829,American,,SusieBarre,,0,@AmericanAir I need a flight out tonight. Isn't there anything else?,,2015-02-24 10:33:06 -0800,,,1
11948,570287747643998208,negative,1.0,Lost Luggage,1.0,American,,jacquelinewins6,,0,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",,2015-02-24 10:22:49 -0800,,,1
11949,570287638084763648,negative,1.0,Late Flight,0.6585,American,,THE_amandajean,,0,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,,2015-02-24 10:22:23 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada),1
11950,570287271234174976,neutral,1.0,,,American,,IoanGil,,0,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,,2015-02-24 10:20:55 -0800,,London,1
11953,570284660510433280,neutral,0.6503,,0.0,American,,sammy575,,0,@AmericanAir what's the status of flight 1357 out of sju?,,2015-02-24 10:10:33 -0800,New York,Eastern Time (US & Canada),1
11954,570284482588246016,neutral,0.6593,,0.0,American,,mmanny,,0,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","[0.0, 0.0]",2015-02-24 10:09:50 -0800,NYC,Eastern Time (US & Canada),1
11956,570284054605639683,negative,1.0,Customer Service Issue,0.6341,American,,chagaga2013,,0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,"[40.69017276, -73.91646118]",2015-02-24 10:08:08 -0800,new york city,Central Time (US & Canada),1
11964,570281854139572225,negative,0.6712,Can't Tell,0.3356,American,,EMesaLaw,,0,@AmericanAir don't worry you won't steal my money again,,2015-02-24 09:59:24 -0800,Greater New England Area,Quito,1
11968,570280755252895745,negative,0.6517,Bad Flight,0.338,American,,traveller5207,,0,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",,2015-02-24 09:55:02 -0800,Connecticut,Quito,1
11973,570279653337927680,positive,1.0,,,American,,sundialtours,,0,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",,2015-02-24 09:50:39 -0800,"Astoria, OR",Tijuana,1
11974,570279368766959616,neutral,0.6739,,,American,,jjqb1,,0,@AmericanAir These birds could fly to South America for example #Argentina,,2015-02-24 09:49:31 -0800,,Buenos Aires,1
11980,570278644918194176,negative,1.0,Late Flight,0.6667,American,,JesicaLSantos,,0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",,2015-02-24 09:46:38 -0800,NY (Globetrotter.ExBonaerense),,1
11981,570276434763128833,negative,1.0,Flight Attendant Complaints,1.0,American,,StefanNiemczyk,,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",,2015-02-24 09:37:51 -0800,,Arizona,1
11984,570276196405125120,negative,1.0,Late Flight,1.0,American,,mwecker,,0,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",,2015-02-24 09:36:55 -0800,"Washington, DC",Eastern Time (US & Canada),1
11989,570275536406253568,neutral,1.0,,,American,,RobertDwyer,,0,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,,2015-02-24 09:34:17 -0800,"Wellesley, MA",Eastern Time (US & Canada),1
11992,570275314036649984,positive,0.6749,,0.0,American,,susqhb,,0,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,,2015-02-24 09:33:24 -0800,Dallas via NYC via the OC,Central Time (US & Canada),1
11997,570273710210469888,positive,1.0,,,American,,Mtts28,,0,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,,2015-02-24 09:27:02 -0800,Virginia,Eastern Time (US & Canada),1
11998,570272880556011520,positive,1.0,,,American,,ESPartee,,0,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","[0.0, 0.0]",2015-02-24 09:23:44 -0800,"alexandria, va",Eastern Time (US & Canada),1
12000,570272172679282688,negative,1.0,Cancelled Flight,0.6556,American,,mmanny,,0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,,2015-02-24 09:20:55 -0800,NYC,Eastern Time (US & Canada),1
12001,570272018840428544,neutral,1.0,,,American,,pokecrastinator,,0,@AmericanAir I thought all those planes were retired? #MD80,,2015-02-24 09:20:19 -0800,United States,Mountain Time (US & Canada),1
12006,570271383005085696,negative,1.0,Flight Attendant Complaints,0.3596,American,,BartonDVM,,0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,,2015-02-24 09:17:47 -0800,Arkansas,Central Time (US & Canada),1
12008,570270776370311168,negative,1.0,Cancelled Flight,0.6353,American,,BartonDVM,,0,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""",,2015-02-24 09:15:22 -0800,Arkansas,Central Time (US & Canada),1
12009,570270651996463104,neutral,1.0,,,American,,krisdelcampo,,0,@AmericanAir Flight 35. I'm on my way.,,2015-02-24 09:14:53 -0800,"Las Vegas, NV",Eastern Time (US & Canada),1
12014,570269633778855936,negative,1.0,Flight Attendant Complaints,0.6911,American,,rqualls,,0,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,,2015-02-24 09:10:50 -0800,,,1
12016,570268875872473088,positive,0.6907,,0.0,American,,SuperGlueMom,,0,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,,2015-02-24 09:07:49 -0800,Southern Suburbia,Eastern Time (US & Canada),1
12017,570268646544510976,negative,1.0,Flight Attendant Complaints,0.3475,American,,weezerandburnie,,0,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,,2015-02-24 09:06:55 -0800,Belle MO,,1
12018,570268420140244992,negative,0.6712,Customer Service Issue,0.6712,American,,farfalla818,,0,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,,2015-02-24 09:06:01 -0800,"Plano, Texas",,1
12021,570267608773054464,negative,1.0,Cancelled Flight,1.0,American,,susqhb,,0,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,,2015-02-24 09:02:47 -0800,Dallas via NYC via the OC,Central Time (US & Canada),1
12024,570264948548313088,positive,1.0,,,American,positive,Runts54,,0,@AmericanAir @dfwairport you 2 together are the best part of flying!,,2015-02-24 08:52:13 -0800,"Euless, Texas",,1
12025,570139793608175616,negative,1.0,Cancelled Flight,0.7918,American,negative,Pride_MMA,"Late Flight
Cancelled Flight",0,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,,2015-02-24 00:34:54 -0800,"Edmond, Oklahoma",Central Time (US & Canada),1
12036,568551906634797056,positive,0.6242,,0.0,American,positive,byunsamuel,,0,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,,2015-02-19 15:25:12 -0800,"Sunnyside, NY",Eastern Time (US & Canada),1
12040,570308309682675712,negative,1.0,Customer Service Issue,1.0,American,,SweeLoTmac,,0,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,,2015-02-24 11:44:31 -0800,,Quito,1
12043,570307948171423745,negative,1.0,Can't Tell,0.6758,American,,SweeLoTmac,,0,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,,2015-02-24 11:43:05 -0800,,Quito,1
12044,570307434113310720,negative,1.0,Late Flight,1.0,American,,LauraMolito,,0,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",,2015-02-24 11:41:02 -0800,"New York, NY",Atlantic Time (Canada),1
12047,570307312675651585,negative,0.6369,Cancelled Flight,0.6369,American,,bharris77,,0,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",,2015-02-24 11:40:33 -0800,"Frisco, Texas",Central Time (US & Canada),1
12062,570303889754488832,negative,1.0,Cancelled Flight,1.0,American,,coquichick,,0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,,2015-02-24 11:26:57 -0800,Puerto Rico,Atlantic Time (Canada),1
12063,570303383782989824,neutral,1.0,,,American,,trentgillaspie,,0,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,,2015-02-24 11:24:57 -0800,"Austin, but often Denver",Mountain Time (US & Canada),1
12075,570298770136674304,negative,1.0,Customer Service Issue,1.0,American,,law_econ,,0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,,2015-02-24 11:06:37 -0800,"Newport Beach, CA",Central Time (US & Canada),1
12076,570298744723415040,positive,1.0,,,American,,SusieBarre,,0,@AmericanAir got another flight. Thanks you,,2015-02-24 11:06:31 -0800,,,1
12077,570298679250305024,neutral,1.0,,,American,,chrissieward71,,0,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,,2015-02-24 11:06:15 -0800,oklahoma,,1
