,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
12671,570068393736302594,positive,1.0,,,American,,nickandriani,,0,Keep it up :) @AmericanAir,,2015-02-23 19:51:11 -0800,kansas city,Central Time (US & Canada),3
12672,570067446712791040,negative,1.0,Late Flight,1.0,American,,louprice13,,0,@AmericanAir @louprice13 @aacustomerservice. Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.,,2015-02-23 19:47:25 -0800,Chicago,,3
12679,570064443159089153,negative,1.0,Customer Service Issue,1.0,American,,youroptimallife,,0,@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,,2015-02-23 19:35:29 -0800,New York ,,3
12688,570060846241611777,positive,1.0,,,American,,NickWellen,,0,@AmericanAir thanks,,2015-02-23 19:21:11 -0800,Minnesota,,3
12695,570057993770831872,negative,1.0,Customer Service Issue,1.0,American,,Caleigh_Wilson,,0,@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,,2015-02-23 19:09:51 -0800,"Los Angeles, CA",,3
12698,570057809037008896,negative,1.0,Late Flight,1.0,American,,Vink401,,0,@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,,2015-02-23 19:09:07 -0800,"Miami, FL",,3
12704,570054549915873280,positive,1.0,,,American,,Kristimb,,0,@AmericanAir Thank you for the response. Much appreciated!,,2015-02-23 18:56:10 -0800,Los Angeles,Pacific Time (US & Canada),3
12715,570048310876119040,negative,1.0,Lost Luggage,0.6572,American,,kock,,0,@AmericanAir I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here! #nothappy,,2015-02-23 18:31:22 -0800,USA,,3
12735,570042296357539840,positive,1.0,,,American,,gcollingwood,,0,@AmericanAir @contactcej thanks!,,2015-02-23 18:07:28 -0800,"Atlanta, GA USA",,3
12741,570040903735373825,neutral,1.0,,,American,,chaigen1,,0,@AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?,,2015-02-23 18:01:56 -0800,,,3
12747,570038580967383042,negative,1.0,Flight Attendant Complaints,0.6812,American,,garytx,,0,.@AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.,,2015-02-23 17:52:43 -0800,"Austin, Texas area",Central Time (US & Canada),3
12749,570038498566283264,neutral,0.6594,,0.0,American,,JohnMHaaland,,0,@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,,2015-02-23 17:52:23 -0800,New York Tri-State,Eastern Time (US & Canada),3
12751,570037613899481088,negative,1.0,Customer Service Issue,0.6679999999999999,American,,sammi2943,,0,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",,2015-02-23 17:48:52 -0800,,,3
12760,570033764044304385,positive,1.0,,,American,,maryella_green,,0,"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",,2015-02-23 17:33:34 -0800,Sassy southerner in Chicago,Central Time (US & Canada),3
12769,570032010145607680,neutral,0.6804,,0.0,American,,msofka,,0,@AmericanAir @jokerunning this happened to me too!!!,,2015-02-23 17:26:36 -0800,"Cleveland, OH",Central Time (US & Canada),3
12778,570028083606122497,positive,1.0,,,American,,LSlay19,,0,"@AmericanAir thanks, me too",,2015-02-23 17:11:00 -0800,"NC by day, DC by night....",Quito,3
12783,570024324666564610,negative,1.0,Customer Service Issue,0.6927,American,,garytx,,3,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",,2015-02-23 16:56:04 -0800,"Austin, Texas area",Central Time (US & Canada),3
12789,570021329065394176,negative,1.0,Customer Service Issue,1.0,American,,FunNateofPMG,,0,@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,,2015-02-23 16:44:09 -0800,,Quito,3
12805,570015432750399488,positive,1.0,,,American,,flemmingerin,,0,@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,,2015-02-23 16:20:44 -0800,San Diego,,3
12821,570008179280646146,negative,1.0,Can't Tell,0.3636,American,,egk7,,0,@AmericanAir I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,,2015-02-23 15:51:54 -0800,,,3
12825,570006834674835456,positive,1.0,,,American,,CorsoSystems,,0,"@AmericanAir Thank you for the response, we got it resolved at the counter.",,2015-02-23 15:46:34 -0800,"Chicago, IL",,3
12834,570003289326157824,negative,1.0,Can't Tell,0.6236,American,,GREATNESSEOA,,0,@AmericanAir that's unacceptable,,2015-02-23 15:32:28 -0800,McKinney TX,,3
12837,570002971678756865,negative,1.0,Late Flight,1.0,American,,chagaga2013,,0,@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,"[35.17282894, -89.76988366]",2015-02-23 15:31:13 -0800,new york city,Central Time (US & Canada),3
12838,570002805295095808,negative,0.7033,Flight Booking Problems,0.3663,American,,fsugoldy,,0,@AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,,2015-02-23 15:30:33 -0800,Ft. Lauderdale,Central Time (US & Canada),3
12840,570002432375148544,negative,1.0,Customer Service Issue,0.662,American,,chagaga2013,,0,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,"[35.1728241, -89.76989935]",2015-02-23 15:29:04 -0800,new york city,Central Time (US & Canada),3
12842,570002236065116160,negative,1.0,Customer Service Issue,0.6699,American,,vairamo,,0,@AmericanAir yes I did but no response.,,2015-02-23 15:28:17 -0800,,Eastern Time (US & Canada),3
12851,570000805626949633,negative,1.0,Customer Service Issue,1.0,American,,mcconnell_km,,0,@AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,,2015-02-23 15:22:36 -0800,Chicago!,Central Time (US & Canada),3
12852,570000777768345600,negative,1.0,Late Flight,1.0,American,,nf14jk,,0,"@AmericanAir - Envoy Airlines is a disgrace to the AA family.  Nothing but delays and Cancelled Flightlations, week after week.",,2015-02-23 15:22:30 -0800,,,3
12856,569999632920674304,negative,1.0,Flight Attendant Complaints,0.6999,American,,waynebevan,,0,@AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE,,2015-02-23 15:17:57 -0800,,Alaska,3
12861,569998668775862272,negative,1.0,Flight Booking Problems,0.3764,American,,redeyes313,,0,"@AmericanAir I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.",,2015-02-23 15:14:07 -0800,"Lake County, Illinois",,3
12862,569998120999759872,positive,0.6826,,0.0,American,,EarlGrice,,0,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,,2015-02-23 15:11:56 -0800,Lee's Summit,Central Time (US & Canada),3
12864,569997258772455424,negative,0.6784,Can't Tell,0.6784,American,,joseglopez00,,0,@AmericanAir what's done is done. Not much you can do at this point. Trip is already over.,,2015-02-23 15:08:31 -0800,"Springfield, MO",Central Time (US & Canada),3
12871,569995335893848064,neutral,0.639,,,American,,scottfmurphy,,0,@AmericanAir boom. http://t.co/PzGc6Jch7n,,2015-02-23 15:00:52 -0800,"New York, NY",Central Time (US & Canada),3
12882,569992708447711232,negative,1.0,Customer Service Issue,0.6858,American,,Africanbeauteee,,0,@AmericanAir no I will be calling corporate!,,2015-02-23 14:50:26 -0800,,Quito,3
12887,569990229576196098,negative,0.6749,Can't Tell,0.3599,American,,ebaska225,,0,@AmericanAir thanks! I hope we get movies. Tv's were broke on the flight over,,2015-02-23 14:40:35 -0800,,,3
12888,569989697449140224,negative,1.0,Customer Service Issue,0.7066,American,,leahstokes,,0,@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,,2015-02-23 14:38:28 -0800,"Cambridge, MA, USA",Eastern Time (US & Canada),3
12890,569989551051177984,negative,1.0,Damaged Luggage,0.6579,American,,CineDrones,,0,@AmericanAir check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,,2015-02-23 14:37:53 -0800,"Orlando, FL ",Eastern Time (US & Canada),3
12900,569986246648442881,negative,1.0,Customer Service Issue,1.0,American,,T_Money84,,0,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,,2015-02-23 14:24:45 -0800,DMV,Eastern Time (US & Canada),3
12922,569979612865925120,positive,0.6527,,0.0,American,,Princessk91,,0,"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.",,2015-02-23 13:58:24 -0800,☀️SoFla☀️,Atlantic Time (Canada),3
12929,569977806320476160,negative,1.0,Customer Service Issue,0.6579999999999999,American,,roblasvegas,,0,@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,,2015-02-23 13:51:13 -0800,Las Vegas,Pacific Time (US & Canada),3
12934,569976628220182529,negative,1.0,Late Flight,1.0,American,,dinner_thoughts,,0,@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,,2015-02-23 13:46:32 -0800,"Boston, MA - Scottsdale, AZ",Eastern Time (US & Canada),3
12937,569975778953142272,negative,1.0,Customer Service Issue,1.0,American,,cbratch67,,0,@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,,2015-02-23 13:43:09 -0800,,,3
12944,569975113694760960,positive,1.0,,,American,,BethMyn,,0,@AmericanAir thanks... I finally got through this afternoon.  :),,2015-02-23 13:40:31 -0800,,,3
12954,569974234908389376,positive,1.0,,,American,,softwaredoug,,0,"@AmericanAir thanks, I'll look forward to the response.",,2015-02-23 13:37:01 -0800,"Charlottesville, VA",Hawaii,3
12960,569973105075990528,positive,0.6763,,0.0,American,,soundsofsatori,,0,"@AmericanAir thank you, truly appreciate the help, just sent a DM","[39.57991628, -105.94147157]",2015-02-23 13:32:32 -0800,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada),3
12966,569972513721229312,negative,1.0,Can't Tell,0.6777,American,,ezemanalyst,,0,"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic",,2015-02-23 13:30:11 -0800,,,3
12969,569971998572589057,negative,1.0,Customer Service Issue,0.3526,American,,ezemanalyst,,0,"@AmericanAir your a LIAR, no precipitation all day, 47 degrees, don't pacify, you look like a fool.......thats the problem, admit you suck",,2015-02-23 13:28:08 -0800,,,3
12975,569970775517741056,neutral,1.0,,,American,,stackach,,0,"@AmericanAir Hi, did the discount award policy for credit card holders change? No longer seeing the chart of specials on the site. Thanks!",,2015-02-23 13:23:17 -0800,NYC,Eastern Time (US & Canada),3
12977,569970235392073729,negative,1.0,Customer Service Issue,0.6576,American,,IlyssaPanitz,,0,"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?",,2015-02-23 13:21:08 -0800,"New York, NY",Central Time (US & Canada),3
12981,569969374875881472,negative,1.0,Customer Service Issue,1.0,American,,iAMalexmetz,,0,@AmericanAir now 2 hrs! Guess I should just hang up &amp; give up on using my award miles before prices jump? Hm thanks http://t.co/LE4H2gTzXZ,,2015-02-23 13:17:43 -0800,"Los Angeles, CA",Atlantic Time (Canada),3
12988,569967045544005632,negative,1.0,Customer Service Issue,1.0,American,,_rtuck,,0,"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",,2015-02-23 13:08:27 -0800,,Pacific Time (US & Canada),3
12991,569966076047437824,neutral,0.6421,,0.0,American,,flemmingerin,,0,@AmericanAir Thanks for doing that but now it's telling me to go to the airport and check in with an agent-what's up? http://t.co/PfseNJk5Pw,,2015-02-23 13:04:36 -0800,San Diego,,3
12998,569964162979221504,negative,1.0,Customer Service Issue,0.6905,American,,FNMacDougall,,0,"@AmericanAir I need to complain to AA, but the email form field doesn't allow enough characters for my complaint. Have a real email address?",,2015-02-23 12:57:00 -0800,"Los Angeles, CA",Pacific Time (US & Canada),3
13004,569962686219288576,positive,1.0,,,American,,AJerbearAffair,,2,@AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!,"[33.66642719, -117.88328444]",2015-02-23 12:51:08 -0800,DC/OKC,Central Time (US & Canada),3
13007,569961680530247681,neutral,1.0,,,American,,dgoot,,0,@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it.,,2015-02-23 12:47:08 -0800,"Boston, MA",Mountain Time (US & Canada),3
13011,569961111086362625,negative,1.0,Flight Booking Problems,0.3535,American,,softwaredoug,,0,"@AmericanAir the original receipt lists my flight cost as $89ish, and doesn't reflect the use of a voucher",,2015-02-23 12:44:52 -0800,"Charlottesville, VA",Hawaii,3
13018,569959182729785344,negative,1.0,Flight Booking Problems,0.3364,American,,avaflav13,,0,@AmericanAir Was told you could only refund me the cost of my original return flight (note: flight you had booked for me was more expensive),,2015-02-23 12:37:13 -0800,,Quito,3
13026,569957703813976065,negative,1.0,Cancelled Flight,1.0,American,,avaflav13,,0,@AmericanAir You lost a customer today. Flight today was Cancelled Flightled and I had to find out by calling customer service yesterday.,,2015-02-23 12:31:20 -0800,,Quito,3
13029,569957163138883584,positive,0.6983,,,American,,brooks_angus,,0,@AmericanAir thanks,,2015-02-23 12:29:11 -0800,Greater Geelong ,,3
13031,569956742122983424,negative,1.0,Customer Service Issue,1.0,American,,elwoodblues77,,0,@AmericanAir will do on another airline that's more accommodating of its customers. Unable to simply change passengers with notice is simply,,2015-02-23 12:27:31 -0800,Dallas,,3
13053,569951016033980416,positive,1.0,,,American,,scottfmurphy,,0,"@AmericanAir Thanks gang! Mind if I ask, do you handle all of your Social Media in house?",,2015-02-23 12:04:46 -0800,"New York, NY",Central Time (US & Canada),3
13054,569950980638412800,negative,1.0,Late Flight,0.6841,American,,ejber812,,0,@AmericanAir sure is. What's more frustrating is being stranded at the airport with our fate in your hands.,,2015-02-23 12:04:37 -0800,,Eastern Time (US & Canada),3
13056,569950724983025665,positive,1.0,,,American,,Apas717,,0,@AmericanAir yes I have. Thanks,,2015-02-23 12:03:36 -0800,Jacksonville Florida,,3
13067,569948507018129408,negative,1.0,Customer Service Issue,0.6873,American,,StephRest,,0,"@AmericanAir you expect us to spend our hard earn $ to fly and make exceptions when you have extra call volume, however, you never make acpt",,2015-02-23 11:54:47 -0800,"21.791267,-72.189674",,3
13068,569948411966976000,neutral,1.0,,,American,,MEGENTRIPODI,,0,"@AmericanAir but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she couldn't.",,2015-02-23 11:54:25 -0800,,,3
13069,569948398545039360,negative,1.0,longlines,0.7188,American,,maccom,,0,@AmericanAir hour and a half after landing bags are finally trickling off. http://t.co/4KbTzVjU3b,,2015-02-23 11:54:21 -0800,Denver,Mountain Time (US & Canada),3
13070,569948314948530177,neutral,1.0,,,American,,MEGENTRIPODI,,0,@AmericanAir well you spelled my name wrong.,,2015-02-23 11:54:02 -0800,,,3
13077,569945910546989057,negative,1.0,Damaged Luggage,1.0,American,,Polarbert,,0,@americanair thanks to your airline I now have a ruined bag and you refuse to do anything about it.,,2015-02-23 11:44:28 -0800,,,3
13082,569944281512685570,negative,0.6448,Customer Service Issue,0.6448,American,,AyDiosMio,,0,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,"[34.0213466, -118.45229268]",2015-02-23 11:38:00 -0800,,Pacific Time (US & Canada),3
13084,569943022474956802,negative,1.0,Customer Service Issue,1.0,American,,kayliemj,,0,@AmericanAir Still on hold. Way to suck.,,2015-02-23 11:33:00 -0800,"Seattle, WA",Pacific Time (US & Canada),3
13085,569942287318458369,positive,1.0,,,American,,RebeccaPla,,0,@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!,,2015-02-23 11:30:04 -0800,PR/Miami/San Francisco,,3
13089,569942084393824256,negative,1.0,Customer Service Issue,1.0,American,,hellomichaellee,,0,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,,2015-02-23 11:29:16 -0800,"Cary, NC",Eastern Time (US & Canada),3
13091,569941858132070400,negative,1.0,Bad Flight,0.6404,American,,Aero0729,,0,@AmericanAir don't they already know ?  Isn't everyone sharing how nasty the food is? It's not even close to decent.,,2015-02-23 11:28:22 -0800,,,3
13100,569940582572945409,negative,1.0,Flight Booking Problems,0.3652,American,,dgoot,,0,@AmericanAir How can I get a flight change while in the air? Delays causing a missed connection again. There is 1 seat for Late Flightr,,2015-02-23 11:23:18 -0800,"Boston, MA",Mountain Time (US & Canada),3
13102,569940147615113216,negative,1.0,Customer Service Issue,1.0,American,,kayliemj,,0,"@AmericanAir Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day.",,2015-02-23 11:21:34 -0800,"Seattle, WA",Pacific Time (US & Canada),3
13106,569939156740149249,negative,1.0,Flight Booking Problems,0.6454,American,,ipodipoor,,0,@AmericanAir I paid seat upgrade b4 the severe weather.  Got booked on another flight but did not get upgrade. Was calling to inquire. HELP!,,2015-02-23 11:17:38 -0800,,,3
13107,569938864028012544,positive,1.0,,,American,,Lvalenzuela14,,0,@AmericanAir thanks!,"[0.0, 0.0]",2015-02-23 11:16:28 -0800,Chile,,3
13129,569934076641030146,negative,1.0,Customer Service Issue,1.0,American,,soundsofsatori,,0,@AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating,"[39.60778027, -105.95470209]",2015-02-23 10:57:27 -0800,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada),3
13130,569933901944066048,negative,0.6829999999999999,Can't Tell,0.3812,American,,elwoodblues77,,0,@AmericanAir just sad that even after spending so much on tickets all I wanted was for my wife to still go with her sister and no help,,2015-02-23 10:56:45 -0800,Dallas,,3
13143,569930733512491008,negative,1.0,Can't Tell,1.0,American,,WorstThingsBot,,0,@AmericanAir really,,2015-02-23 10:44:10 -0800,,,3
13151,569927644575182849,positive,0.6795,,,American,,DL_Dub,,0,@AmericanAir thanks.....,,2015-02-23 10:31:53 -0800,'Merica,,3
13155,569926212400709632,negative,1.0,Customer Service Issue,1.0,American,,ikeNball,,0,"@AmericanAir Define ""sincerely"". Your actions do not reflect what you're saying in a poor attempt to redeem yourselves on social media.","[33.43417698, -111.99680158]",2015-02-23 10:26:12 -0800,"Memphis, TN",Central Time (US & Canada),3
13156,569925990283145216,neutral,0.6697,,0.0,American,,iSmellNothing,,0,"@AmericanAir I'd like to explore both options, and what the cost might be to change the date and destination.",,2015-02-23 10:25:19 -0800,Boston,Eastern Time (US & Canada),3
13157,569925940224139264,neutral,1.0,,,American,,Vaomatua,,0,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq","[30.441566, -84.281745]",2015-02-23 10:25:07 -0800,,Arizona,3
13162,569925171294953473,positive,1.0,,,American,,1JENSABA,,0,"@AmericanAir sure, thank you!",,2015-02-23 10:22:04 -0800,"Chicago,IL",Central Time (US & Canada),3
13175,569920773105840128,negative,1.0,Customer Service Issue,1.0,American,,BloomBuzz,,0,@AmericanAir That will be the third time I have been called by 800-433-7300 an hung on before anyone speaks. What do I do now???,,2015-02-23 10:04:35 -0800,"Amityville, NY",,3
13178,569919996568215552,positive,1.0,,,American,,bobd60067,,0,@AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!,,2015-02-23 10:01:30 -0800,"suburban Chicago, IL",,3
13179,569919970446053377,negative,1.0,Can't Tell,0.374,American,,rafalotto,,0,"@AmericanAir No! We departed 24 hours Late Flightr, with a crazy crew. One of the lady simply freaked out and got away from job before departure.",,2015-02-23 10:01:24 -0800,São Paulo,Brasilia,3
13181,569919787888988160,negative,0.6961,Flight Booking Problems,0.6961,American,,Baynhambristol,,0,@AmericanAir 2 months and still no exec platinum member cards. What gives?,,2015-02-23 10:00:40 -0800,New York,Hawaii,3
13184,569919414948237312,positive,0.6709999999999999,,0.0,American,,_JamesGlenn,,0,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,"[41.97629096, -87.89888444]",2015-02-23 09:59:11 -0800,KFAR,Central Time (US & Canada),3
13185,569919092540510208,positive,1.0,,,American,,ThatEricAlper,,0,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,,2015-02-23 09:57:54 -0800,Toronto,Eastern Time (US & Canada),3
13199,569916061891633153,positive,0.6594,,0.0,American,,twizda,,0,"@AmericanAir Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!",,2015-02-23 09:45:52 -0800,,Central Time (US & Canada),3
13208,569914641414905856,negative,1.0,Flight Booking Problems,0.3659,American,,_mhertz,,0,@AmericanAir you're not finding it bc @united  rebooked us on your airline when they realized they couldn't get us home - and we're at ORD,,2015-02-23 09:40:13 -0800,,Pacific Time (US & Canada),3
13209,569914552382418944,neutral,1.0,,,American,,DL_Dub,,0,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?,,2015-02-23 09:39:52 -0800,'Merica,,3
13217,569912888866906112,neutral,0.662,,0.0,American,,softwaredoug,,0,@AmericanAir this receipt doesn't show the evoucher value nor does it mention having used an evoucher,,2015-02-23 09:33:15 -0800,"Charlottesville, VA",Hawaii,3
13225,569911501626028032,neutral,1.0,,,American,,sfty1intx,,0,@AmericanAir  that's what I am hoping for,,2015-02-23 09:27:45 -0800,,,3
13227,569911255399596032,negative,0.6878,longlines,0.3444,American,,rockyparr,,0,@AmericanAir make that 7hours now,,2015-02-23 09:26:46 -0800,VB/VA,,3
13248,569906532277731328,negative,1.0,Flight Attendant Complaints,0.3855,American,,nic_tudobem,,0,@AmericanAir She could even see that I had tried to make the transaction but wouldn't offer me the price I'd tried to purchase it at.,,2015-02-23 09:08:00 -0800,New York,,3
13253,569905765420441600,negative,0.6488,Customer Service Issue,0.3346,American,,MackShultz,,0,@AmericanAir I DM'd you. Anything you can do?,,2015-02-23 09:04:57 -0800,Seattle,Hawaii,3
13256,569905052447592448,negative,1.0,Customer Service Issue,0.6592,American,,nic_tudobem,,0,"@AmericanAir No, it wouldn't let me complete transaction because it was one way from Barbados to NYC",,2015-02-23 09:02:07 -0800,New York,,3
13260,569903088632352769,negative,1.0,Customer Service Issue,1.0,American,,Shay_Dine,,0,@AmericanAir I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?,,2015-02-23 08:54:19 -0800,Saint LOUis,Central Time (US & Canada),3
13272,569898893262983169,neutral,0.6337,,0.0,American,,brandycolbert,,0,"@AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today.",,2015-02-23 08:37:39 -0800,Los Angeles,Pacific Time (US & Canada),3
13277,569897060717105152,negative,1.0,Late Flight,0.6795,American,,urduckcommander,,0,@AmericanAir I was told I had a 20minute wait time after waiting hours. And an hour has gone by. This is ridiculous,,2015-02-23 08:30:22 -0800,,Quito,3
13279,569896666465087488,negative,0.7063,Customer Service Issue,0.3666,American,,takingthekids,,0,@AmericanAir don't see response!,,2015-02-23 08:28:48 -0800,New England ,Quito,3
13282,569895932394917888,negative,1.0,Cancelled Flight,0.6343,American,,slaydonstravel,,0,@AmericanAir pretty frustrating when you can't even stay on hold to get help after a flight Cancelled Flightation!,,2015-02-23 08:25:53 -0800,"Chesapeake, VA",Eastern Time (US & Canada),3
13284,569895817403768833,negative,0.6753,Can't Tell,0.6753,American,,_mhertz,,0,"@AmericanAir @united wrote back saying 'it's been a challenging week...that's for sure"" - no shit.",,2015-02-23 08:25:25 -0800,,Pacific Time (US & Canada),3
13304,569892686624198657,negative,1.0,Cancelled Flight,0.6659999999999999,American,,takingthekids,,0,@AmericanAir what response? Is our flight out of Montrose Cancelled Flightled or not?,"[37.93712278, -107.81800496]",2015-02-23 08:12:59 -0800,New England ,Quito,3
13305,569892670367256576,positive,1.0,,,American,,1JENSABA,,0,@AmericanAir thank you for responding rather quickly btw,,2015-02-23 08:12:55 -0800,"Chicago,IL",Central Time (US & Canada),3
13308,569892297329913856,positive,0.6787,,,American,,dkar84,,0,@AmericanAir ok thank you!,,2015-02-23 08:11:26 -0800,"Renton, WA",,3
13323,569890213570457600,positive,0.6942,,0.0,American,,Kaha58,,0,@AmericanAir finally called! Can't get met Seattle so refund will be processed. Thanks,,2015-02-23 08:03:09 -0800,Florida,Quito,3
13333,569887773953527808,negative,1.0,Cancelled Flight,1.0,American,,MO3TVida,,0,@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP,,2015-02-23 07:53:27 -0800,,,3
13340,569885742526124032,negative,1.0,Lost Luggage,0.6668,American,,Brittany1golf,,0,@AmericanAir they @cathaypacific @cathaypacificUS can't even tell me what country they are in 😥😥,,2015-02-23 07:45:23 -0800,,Eastern Time (US & Canada),3
13351,569884033775063040,neutral,1.0,,,American,,JatinPonia,,0,@AmericanAir Please follow me.,,2015-02-23 07:38:36 -0800,,,3
13355,569883153231257601,negative,1.0,Late Flight,0.3703,American,,takingthekids,,0,@AmericanAir there is two hour wait,"[37.93644673, -107.81832713]",2015-02-23 07:35:06 -0800,New England ,Quito,3
13358,569882542855352320,neutral,0.6475,,0.0,American,,RMauldin,,0,@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,,2015-02-23 07:32:40 -0800,Texas,,3
13363,569881379825164288,negative,1.0,Customer Service Issue,1.0,American,,1JENSABA,,0,@AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day,,2015-02-23 07:28:03 -0800,"Chicago,IL",Central Time (US & Canada),3
13369,569880374651650048,neutral,0.6663,,0.0,American,,BF_StarNews,,0,@AmericanAir please confirm 2917 from CID-DFW at 11:30 departure will be/is Cancelled Flighted. Don't want to make the hour drive!,,2015-02-23 07:24:03 -0800,"Plano, TX",,3
13371,569880215079428096,neutral,0.6459,,0.0,American,,takingthekids,,0,@AmericanAir #oaaret is our flight Cancelled Flightled?,"[37.93882337, -107.82065521]",2015-02-23 07:23:25 -0800,New England ,Quito,3
13376,569879234572718080,negative,1.0,Cancelled Flight,1.0,American,,EricDoSomeGood,,0,"@AmericanAir Cancelled Flighted flights, now I'm rerouted and have over 12 hrs of travel but you will bump paying customers for non revs. #custserv",,2015-02-23 07:19:32 -0800,"Portland, Oregon",,3
13382,569877301959065600,negative,1.0,Customer Service Issue,0.6576,American,,lanewood,,0,@AmericanAir @andyellwood @delk lol. I was sure I'd wake up to more of a response than this half-thought auto tweet. hope you made it out.,,2015-02-23 07:11:51 -0800,"San Francisco, CA",Eastern Time (US & Canada),3
13384,569876837087580161,positive,1.0,,,American,,sfty1intx,,0,@AmericanAir  thanks hoping that by wed I can get back to DFW,,2015-02-23 07:10:00 -0800,,,3
13390,569875024045314048,negative,0.3684,Cancelled Flight,0.3684,American,,YA253Frohmz,,1,@AmericanAir BRING MY FIANCÉ @meerikangas BACK TO ME!,,2015-02-23 07:02:48 -0800,,Atlantic Time (Canada),3
13394,569874098035142656,negative,1.0,Customer Service Issue,1.0,American,,harshdouble,,0,@AmericanAir @hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,,2015-02-23 06:59:07 -0800,,,3
13398,569872756302422017,neutral,0.6496,,0.0,American,,pei_u_sun,,0,@AmericanAir are you anticipating weather-reLate Flightd Cancelled Flightations for afternoon departures out of AUS today?,,2015-02-23 06:53:47 -0800,,Central Time (US & Canada),3
