tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70066E+17,negative,0.6566,Customer Service Issue,0.6566,American,,RobGlaser,,0,@AmericanAir thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.,,2/23/2015 19:42,"Seattle, WA, USA",
5.70065E+17,negative,1,Customer Service Issue,0.3579,American,,JasonShaw2,,4,@AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather,,2/23/2015 19:38,Belleville,Eastern Time (US & Canada)
5.70065E+17,negative,1,Customer Service Issue,1,American,,JasonShaw2,,4,@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,,2/23/2015 19:37,Belleville,Eastern Time (US & Canada)
5.70064E+17,negative,1,Customer Service Issue,1,American,,youroptimallife,,0,@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,,2/23/2015 19:35,New York ,
5.70064E+17,negative,1,Customer Service Issue,0.6624,American,,nrosenb1,,0,@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,,2/23/2015 19:32,,
5.70063E+17,negative,1,Customer Service Issue,1,American,,nrosenb1,,0,@AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...,,2/23/2015 19:30,,
5.70061E+17,negative,0.6356,Customer Service Issue,0.6356,American,,Tai00,,0,@AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?,,2/23/2015 19:20,,Eastern Time (US & Canada)
5.70061E+17,negative,1,Flight Booking Problems,0.7033,American,,nrosenb1,,0,@AmericanAir @nrosenb1 It's not allowing me to book available seats,,2/23/2015 19:20,,
5.70058E+17,negative,1,Customer Service Issue,1,American,,Caleigh_Wilson,,0,@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,,2/23/2015 19:09,"Los Angeles, CA",
5.70058E+17,negative,1,Customer Service Issue,1,American,,weezerandburnie,,0,@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern,,2/23/2015 19:09,Belle MO,
5.70058E+17,negative,1,Customer Service Issue,1,American,,amydresnick,,0,@AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help,,2/23/2015 19:09,,
5.70057E+17,negative,1,Flight Booking Problems,0.6324,American,,amandakryska,,0,@AmericanAir I really wanted to sign up for your airline credit card but your absurd $400 change fee to switch my flight made me think twice,,2/23/2015 19:07,Chicago,Central Time (US & Canada)
5.70057E+17,negative,1,Customer Service Issue,1,American,,weezerandburnie,,0,@AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,,2/23/2015 19:05,Belle MO,
5.70056E+17,negative,0.6513,Customer Service Issue,0.3293,American,,foschini3,,0,@AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?,,2/23/2015 19:03,Houston,Central Time (US & Canada)
5.70053E+17,negative,1,Customer Service Issue,1,American,,archetype_snypo,,0,@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?,,2/23/2015 18:50,,
5.70053E+17,negative,1,Customer Service Issue,1,American,,Rizzilient,,0,"@AmericanAir @Rizzilient After days, I finally got the automated service to call me back but it hung on me! This is beyond ridicules.  help!",,2/23/2015 18:48,,
5.70053E+17,negative,1,Customer Service Issue,1,American,,sirmunchie,,0,@AmericanAir Asked for a waiver of a change fee for flight booked w/in past 24 hrs. Rep was rude. Just told me no. Didn't even try to help!,,2/23/2015 18:48,eating curly fries w/ the wife,Eastern Time (US & Canada)
5.70051E+17,negative,1,Customer Service Issue,1,American,,RobGlaser,,0,@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,"[47.6171292, -122.2803409]",2/23/2015 18:41,"Seattle, WA, USA",
5.70051E+17,negative,1,Customer Service Issue,1,American,,faisal_tayebjee,,0,@AmericanAir thanks to your attendant on flight for advising connect flight held.  Ran with kids and flight departed. Poor service at Miami,,2/23/2015 18:40,,Dublin
5.7005E+17,negative,1,Customer Service Issue,1,American,,MSFHQ,,0,@AmericanAir an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.,,2/23/2015 18:36,,Quito
5.70046E+17,negative,1,Customer Service Issue,0.7078,American,,Amrutafrika,,0,@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting,,2/23/2015 18:21,,
5.70046E+17,negative,1,Customer Service Issue,1,American,,msofka,,0,@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,"[41.45858699, -81.86780822]",2/23/2015 18:20,"Cleveland, OH",Central Time (US & Canada)
5.70044E+17,negative,0.6749,Customer Service Issue,0.6749,American,,Amrutafrika,,0,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,,2/23/2015 18:12,,
5.70043E+17,negative,1,Customer Service Issue,1,American,,blogblogblog,,0,@AmericanAir customer service (if you can call it that) refunded my money,,2/23/2015 18:11,"Brevard, NC",Central Time (US & Canada)
5.70043E+17,negative,0.7221,Customer Service Issue,0.7221,American,,msofka,,1,@AmericanAir im still on hold...,"[41.45856783, -81.86763782]",2/23/2015 18:11,"Cleveland, OH",Central Time (US & Canada)
5.70043E+17,negative,1,Customer Service Issue,1,American,,AJDelgado13,,1,@AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,,2/23/2015 18:10,about.me/ajdelgado,Eastern Time (US & Canada)
5.70041E+17,negative,1,Customer Service Issue,1,American,,DWare_Laflare,,0,@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service,,2/23/2015 18:03,Miami,Pacific Time (US & Canada)
5.70041E+17,negative,1,Customer Service Issue,1,American,,msofka,,0,"@AmericanAir why do you continually play the ""according to federal regulations"" every 58 seconds. I could see if you had quicker service...","[41.45862827, -81.86766456]",2/23/2015 18:02,"Cleveland, OH",Central Time (US & Canada)
5.70039E+17,negative,1,Flight Attendant Complaints,0.6812,American,,garytx,,0,.@AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.,,2/23/2015 17:52,"Austin, Texas area",Central Time (US & Canada)
5.70039E+17,negative,1,Customer Service Issue,0.6458,American,,DWare_Laflare,,0,@AmericanAir @USAirways need to be reported to the @BBB_media for their complete disregard for paying customers! #DoNotFlyWithThem,,2/23/2015 17:52,Miami,Pacific Time (US & Canada)
5.70038E+17,negative,1,Customer Service Issue,1,American,,weezerandburnie,,0,@AmericanAir how about you give us a number to call instead of the empty email since you are not working on it,,2/23/2015 17:50,Belle MO,
5.70038E+17,negative,1,Customer Service Issue,0.668,American,,sammi2943,,0,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",,2/23/2015 17:48,,
5.70036E+17,negative,1,Flight Attendant Complaints,0.666,American,,Lauren_Nann,,0,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,"[25.79667815, -80.28050395]",2/23/2015 17:43,"Harrison, New York",Eastern Time (US & Canada)
5.70035E+17,negative,0.6804,Flight Booking Problems,0.3512,American,,redeyes313,,0,"@AmericanAir I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530",,2/23/2015 17:39,"Lake County, Illinois",
5.70034E+17,negative,1,Customer Service Issue,1,American,,mikesnavely,,0,@AmericanAir it's not about the delay.  It's about the communication.,,2/23/2015 17:35,"Austin, TX",Central Time (US & Canada)
5.70034E+17,negative,1,Customer Service Issue,0.6599,American,,AChinRust,,0,"@AmericanAir would you like any additional details of my issue? Airport, flight, agent name? Or are you happy w/ this automated lip service?",,2/23/2015 17:34,,
5.70033E+17,negative,1,Customer Service Issue,1,American,,StephFCampbell,,0,@AmericanAir @USAirways - I'm pregnant with twins and you're going to abandon me overnight in an airport? No hotel? When it's your fault?,,2/23/2015 17:32,"Kansas City, MO",Central Time (US & Canada)
5.70032E+17,negative,1,Customer Service Issue,1,American,,msofka,,0,@AmericanAir why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call,,2/23/2015 17:25,"Cleveland, OH",Central Time (US & Canada)
5.70031E+17,negative,1,Customer Service Issue,0.6887,American,,jokerunning,,0,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,,2/23/2015 17:23,South Wales,London
5.70029E+17,negative,1,Customer Service Issue,1,American,,TinaHovsepian,,0,@AmericanAir yep as I saidi feel sorry for you that you have to run their account how embarrassing for you,,2/23/2015 17:16,North Hollywood,
5.70027E+17,negative,0.7038,Flight Booking Problems,0.3613,American,,theresa_harrell,,0,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,"[36.29164025, -94.11796975]",2/23/2015 17:06,,Central Time (US & Canada)
5.70024E+17,negative,1,Customer Service Issue,0.6927,American,,garytx,,3,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",,2/23/2015 16:56,"Austin, Texas area",Central Time (US & Canada)
5.70022E+17,negative,1,Customer Service Issue,0.6688,American,,fsugoldy,,0,@AmericanAir why would it take that long? My credit card company says the card hasn't been charged yet. Should it take 5 days for this?,,2/23/2015 16:46,Ft. Lauderdale,Central Time (US & Canada)
5.70022E+17,negative,1,Flight Attendant Complaints,0.3764,American,,chagaga2013,,0,"@AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",,2/23/2015 16:45,new york city,Central Time (US & Canada)
5.70021E+17,negative,1,Customer Service Issue,1,American,,FunNateofPMG,,0,@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,,2/23/2015 16:44,,Quito
5.70021E+17,negative,1,Customer Service Issue,0.669,American,,chagaga2013,,0,"@AmericanAir @barrettkarabis what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right",,2/23/2015 16:43,new york city,Central Time (US & Canada)
5.70019E+17,negative,1,Customer Service Issue,0.64,American,,AChinRust,,0,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,,2/23/2015 16:33,,
5.70017E+17,negative,1,Flight Booking Problems,0.6347,American,,msofka,,0,@AmericanAir any ways to get through the 50 minute wait to book a flight?,"[41.45847861, -81.86764536]",2/23/2015 16:26,"Cleveland, OH",Central Time (US & Canada)
5.70016E+17,negative,1,Customer Service Issue,0.6776,American,,jokerunning,,0,"@AmericanAir trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?",,2/23/2015 16:21,South Wales,London
5.70015E+17,negative,1,Customer Service Issue,0.6883,American,,StephanSDalal,,0,"@AmericanAir I waited on hold for two hours, only to have my call. Really unreliable.",,2/23/2015 16:17,,
5.70013E+17,negative,1,Customer Service Issue,1,American,,ashritt,,0,@AmericanAir after several miss communications I was able to get to ORD but I am not home yet and not sure I will get there due to her error,,2/23/2015 16:12,"Iowa City, IA",Eastern Time (US & Canada)
5.70011E+17,negative,1,Customer Service Issue,0.6194,American,,ItsJustJill,,2,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",,2/23/2015 16:04,"Dallas, or sometimes Detroit",
5.70011E+17,negative,0.6748,Customer Service Issue,0.3521,American,,frqnttraveler,,0,@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :),,2/23/2015 16:03,california,
5.70009E+17,negative,1,Customer Service Issue,0.6113,American,,ariefriedheim,,0,@AmericanAir I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips,,2/23/2015 15:55,"New York, NY",Eastern Time (US & Canada)
5.70009E+17,negative,1,Customer Service Issue,1,American,,ollypop15,,0,@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,,2/23/2015 15:55,,
5.70009E+17,negative,1,Flight Attendant Complaints,1,American,,Robin_Downing,,0,"@AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA",,2/23/2015 15:55,,Eastern Time (US & Canada)
5.70009E+17,negative,1,Customer Service Issue,0.6958,American,,MaryHan28,,0,@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,,2/23/2015 15:53,,
5.70008E+17,negative,1,Customer Service Issue,1,American,,egk7,,0,@AmericanAir the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!,,2/23/2015 15:50,,
5.70007E+17,negative,1,Customer Service Issue,1,American,,UllCon,,0,"@AmericanAir every time I try to call, it tells me to try again Late Flightr and just hangs up.",,2/23/2015 15:46,"Michigan, US",Quito
5.70007E+17,negative,1,Flight Booking Problems,0.6553,American,,JeremyDDickey,,0,@AmericanAir rebooked into a different airport. Throwing a wrench into plans 👀,,2/23/2015 15:46,"Washington, D.C.",Eastern Time (US & Canada)
5.70006E+17,negative,0.6422,Customer Service Issue,0.6422,American,,judyatpan,,0,"@AmericanAir Thx, someone picked up after 45 minutes",,2/23/2015 15:43,"Oakland, CA",Pacific Time (US & Canada)
5.70003E+17,negative,1,Customer Service Issue,0.3432,American,,GREATNESSEOA,,0,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,,2/23/2015 15:31,McKinney TX,
5.70003E+17,negative,1,Customer Service Issue,0.6799,American,,chagaga2013,,0,@AmericanAir I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care,"[35.17267919, -89.77001941]",2/23/2015 15:31,new york city,Central Time (US & Canada)
5.70003E+17,negative,0.7033,Flight Booking Problems,0.3663,American,,fsugoldy,,0,@AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,,2/23/2015 15:30,Ft. Lauderdale,Central Time (US & Canada)
5.70003E+17,negative,1,Customer Service Issue,0.681,American,,chagaga2013,,0,@AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble,"[35.17266822, -89.76993377]",2/23/2015 15:30,new york city,Central Time (US & Canada)
5.70002E+17,negative,1,Customer Service Issue,0.662,American,,chagaga2013,,0,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,"[35.1728241, -89.76989935]",2/23/2015 15:29,new york city,Central Time (US & Canada)
5.70002E+17,negative,1,Customer Service Issue,0.6699,American,,vairamo,,0,@AmericanAir yes I did but no response.,,2/23/2015 15:28,,Eastern Time (US & Canada)
5.70002E+17,negative,1,Customer Service Issue,0.3536,American,,AMoChapman,,0,@AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW,,2/23/2015 15:28,'Straya',Sydney
5.70001E+17,negative,1,Flight Booking Problems,1,American,,Rizzilient,,0,@AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,,2/23/2015 15:25,,
5.70001E+17,negative,1,Customer Service Issue,1,American,,mcconnell_km,,0,@AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,,2/23/2015 15:22,Chicago!,Central Time (US & Canada)
5.7E+17,negative,1,Customer Service Issue,0.7117,American,,drestuart,,0,"@AmericanAir It's not about weather, it's logistics. Why should I hold for 90 minutes when you called me? Why not get more desk agents?",,2/23/2015 15:19,I am from Internet!,Atlantic Time (Canada)
5.7E+17,negative,1,Flight Booking Problems,0.6901,American,,redeyes313,,0,@AmericanAir I've never had anything bad to say until now. No love for faithful customers.,,2/23/2015 15:17,"Lake County, Illinois",
5.7E+17,negative,1,Flight Attendant Complaints,0.6999,American,,waynebevan,,0,@AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE,,2/23/2015 15:17,,Alaska
5.69999E+17,negative,1,Customer Service Issue,0.6805,American,,waynebevan,,0,@AmericanAir Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! #badcustomerservice,,2/23/2015 15:16,,Alaska
5.69999E+17,negative,0.656,Flight Booking Problems,0.3477,American,,redeyes313,,0,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",,2/23/2015 15:15,"Lake County, Illinois",
5.69999E+17,negative,1,Customer Service Issue,1,American,,waynebevan,,0,"@AmericanAir No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice",,2/23/2015 15:15,,Alaska
5.69999E+17,negative,1,Flight Booking Problems,0.3764,American,,redeyes313,,0,"@AmericanAir I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.",,2/23/2015 15:14,"Lake County, Illinois",
5.69998E+17,negative,1,Customer Service Issue,1,American,,AsianInTheSun,,0,"@AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",,2/23/2015 15:10,"New York, New York",Eastern Time (US & Canada)
5.69997E+17,negative,1,Customer Service Issue,1,American,,shelleyward73,,0,@AmericanAir just messaged you. Please have someone contact us immediately.,,2/23/2015 15:06,OREGON,Pacific Time (US & Canada)
5.69995E+17,negative,1,Customer Service Issue,1,American,,amydresnick,,0,"@AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall",,2/23/2015 15:00,,
5.69993E+17,negative,1,Customer Service Issue,1,American,,GREATNESSEOA,,0,@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,,2/23/2015 14:51,McKinney TX,
5.69993E+17,negative,1,Customer Service Issue,1,American,,GREATNESSEOA,,0,@AmericanAir @USAirways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,,2/23/2015 14:51,McKinney TX,
5.69993E+17,negative,1,Customer Service Issue,0.6858,American,,Africanbeauteee,,0,@AmericanAir no I will be calling corporate!,,2/23/2015 14:50,,Quito
5.69992E+17,negative,1,Customer Service Issue,0.6638,American,,SamuelMondo,,0,@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,,2/23/2015 14:48,Manchester,London
5.69992E+17,negative,1,Customer Service Issue,1,American,,vairamo,,0,@AmericanAir I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,,2/23/2015 14:45,,Eastern Time (US & Canada)
5.6999E+17,negative,1,Customer Service Issue,0.7066,American,,leahstokes,,0,@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,,2/23/2015 14:38,"Cambridge, MA, USA",Eastern Time (US & Canada)
5.69989E+17,negative,1,Customer Service Issue,1,American,,hellodukesy,,0,@AmericanAir been calling all morning. Still can't get through. I need to chge a flight that is this week!!!!!,,2/23/2015 14:36,San Francisco,Pacific Time (US & Canada)
5.69988E+17,negative,1,Customer Service Issue,0.6776,American,,ekatz24,,1,@AmericanAir should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours... http://t.co/4SFpcbyy9m,,2/23/2015 14:33,,Central Time (US & Canada)
5.69988E+17,negative,0.6952,Customer Service Issue,0.6952,American,,kanne822,,0,"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",,2/23/2015 14:31,"Gilbert, AZ",Arizona
5.69988E+17,negative,0.6991,Flight Booking Problems,0.6991,American,,UllCon,,0,@AmericanAir How do I place it on hold and complete payment? I don't see any way to do that from my reservations page.,,2/23/2015 14:31,"Michigan, US",Quito
5.69987E+17,negative,1,Customer Service Issue,1,American,,ShannonRuetsch,,0,@AmericanAir Bad weather happens. But not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,,2/23/2015 14:27,NYC,Eastern Time (US & Canada)
5.69986E+17,negative,1,Customer Service Issue,1,American,,T_Money84,,0,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,,2/23/2015 14:24,DMV,Eastern Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,1,American,,shelleyward73,,0,@AmericanAir why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane,,2/23/2015 14:17,OREGON,Pacific Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,1,American,,hamms6,,0,@AmericanAir I understand they're busy &amp; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,,2/23/2015 14:15,PNW,Pacific Time (US & Canada)
5.69983E+17,negative,0.6984,Customer Service Issue,0.6984,American,,GabrielleRubyM,,0,@AmericanAir HELP U said ud chnge our retrn flght since we missed our connection Sat &amp; now ur not pickng up the phone.Only hve 18 hrs left!,,2/23/2015 14:13,"Washington, D.C",
5.69983E+17,negative,1,Customer Service Issue,1,American,,msc9004,,0,@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,,2/23/2015 14:12,NYC,Atlantic Time (Canada)
5.69983E+17,negative,1,Customer Service Issue,0.6613,American,,Rizzilient,,0,@AmericanAir bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.,,2/23/2015 14:11,,
5.69982E+17,negative,1,Customer Service Issue,1,American,,leahstokes,,0,@AmericanAir instead they yelled at him and told him to call a number that will not pick up due to call volume,,2/23/2015 14:07,"Cambridge, MA, USA",Eastern Time (US & Canada)
5.69982E+17,negative,1,Customer Service Issue,0.6554,American,,leahstokes,,0,@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,,2/23/2015 14:06,"Cambridge, MA, USA",Eastern Time (US & Canada)
5.69981E+17,negative,1,Customer Service Issue,0.6371,American,,TejasGooner,,0,@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.,,2/23/2015 14:02,The Republic of Texas,Central Time (US & Canada)
5.6998E+17,negative,1,Customer Service Issue,0.6575,American,,redeyes313,,0,"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?",,2/23/2015 14:01,"Lake County, Illinois",
5.69979E+17,negative,1,Customer Service Issue,0.6387,American,,DCrunner926,,0,@AmericanAir I still can't get through to change my flight. This is really important plz help!,,2/23/2015 13:55,Washington DC,Eastern Time (US & Canada)
5.69978E+17,negative,1,Customer Service Issue,0.658,American,,roblasvegas,,0,@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,,2/23/2015 13:51,Las Vegas,Pacific Time (US & Canada)
5.69978E+17,negative,1,Customer Service Issue,0.6949,American,,fantacychristin,,0,@AmericanAir the worst first class boarding service I ever had.,"[41.97417744, -87.9004223]",2/23/2015 13:50,,Eastern Time (US & Canada)
5.69977E+17,negative,1,Flight Booking Problems,1,American,,soshoreqt,,0,@AmericanAir im tryin to book a flight but cant get ahold of anyone!,,2/23/2015 13:49,,Eastern Time (US & Canada)
5.69976E+17,negative,1,Customer Service Issue,1,American,,cbratch67,,0,@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,,2/23/2015 13:43,,
5.69976E+17,negative,1,Customer Service Issue,1,American,,RHFIT,,0,@AmericanAir already shared with them. Nothing done!,,2/23/2015 13:42,,
5.69975E+17,negative,0.6714,Customer Service Issue,0.6714,American,,MusseZam,,0,"@AmericanAir I really can't there though to an agent, and I am worried about my reservation. Can you help me out!",,2/23/2015 13:41,,
5.69975E+17,negative,1,Customer Service Issue,0.3964,American,,kanne822,,0,"@AmericanAir while listening to a delay message on my phone, another delay message was coming in. Get your shit together!",,2/23/2015 13:41,"Gilbert, AZ",Arizona
5.69975E+17,negative,0.6595,Flight Booking Problems,0.6595,American,,yesimsure_1,,0,@AmericanAir Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,,2/23/2015 13:40,,West Central Africa
5.69975E+17,negative,1,Customer Service Issue,0.6704,American,,evlev1,,0,@AmericanAir there's an employee at gate 45 of JFK telling people their bag doesn't fit and needs to be checked when it clearly fits #AA291,,2/23/2015 13:40,CHI/ATX,Central Time (US & Canada)
5.69975E+17,negative,1,Customer Service Issue,0.6412,American,,TejasGooner,,0,"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",,2/23/2015 13:38,The Republic of Texas,Central Time (US & Canada)
5.69974E+17,negative,0.6488,Flight Booking Problems,0.3346,American,,UllCon,,0,"@AmericanAir I paid using Paypal online and after I was charged there was a ""System Error"" which is what I ended up calling about.",,2/23/2015 13:37,"Michigan, US",Quito
5.69974E+17,negative,1,Flight Booking Problems,0.6541,American,,AnnaIntheCity,,0,"@AmericanAir that's why I'm asking for exception. Staffer moving last minute,we're a nonprofit &amp; losing $400,we just want to change ticket.",,2/23/2015 13:37,Northern Virginia,Eastern Time (US & Canada)
5.69974E+17,negative,1,Customer Service Issue,1,American,,TERRILHERNANDEZ,,0,@AmericanAir your advantage agents are horrible! I've been waiting for 5 hours for a call back only to be hung up on by a rude agent!,,2/23/2015 13:35,Fort Lauderdale-Dallas-Boston,Central Time (US & Canada)
5.69974E+17,negative,1,Customer Service Issue,1,American,,iAMalexmetz,,0,@AmericanAir yes there's issues on the site as well unfortunately.,,2/23/2015 13:34,"Los Angeles, CA",Atlantic Time (Canada)
5.69973E+17,negative,0.7014,Customer Service Issue,0.7014,American,,onefjef,,0,"@AmericanAir Will it be this year, do you think?",,2/23/2015 13:33,"Brooklyn, NY",Eastern Time (US & Canada)
5.69973E+17,negative,1,Customer Service Issue,1,American,,skadott,,0,"@americanair the best is your 800 message saying to use website and your website is saying you need to call.  If you don't answer, #hardtodo",,2/23/2015 13:32,"san marcos,ca",
5.69973E+17,negative,1,Customer Service Issue,1,American,,T_Lubinski,,0,@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck,,2/23/2015 13:32,"Boston, MA",Eastern Time (US & Canada)
5.69972E+17,negative,1,Customer Service Issue,0.3526,American,,ezemanalyst,,0,"@AmericanAir your a LIAR, no precipitation all day, 47 degrees, don't pacify, you look like a fool.......thats the problem, admit you suck",,2/23/2015 13:28,,
5.69972E+17,negative,1,Customer Service Issue,1,American,,skadott,,0,@AmericanAir 12 calls in the span of two days........none of which available to speak to someone.  You are un F-in believable.  worst ever,,2/23/2015 13:27,"san marcos,ca",
5.69972E+17,negative,1,Customer Service Issue,1,American,,pantsasnapkins,,0,@AmericanAir @elwoodblues77 I'm sure he understands the rules but you guys just have zero customer service. Staff your damn counters!,,2/23/2015 13:26,"The Specific Ocean
",
5.69971E+17,negative,0.7052,Customer Service Issue,0.3808,American,,pantsasnapkins,,0,@AmericanAir What's with your baggage handlers calling out at DFW today? No luggage onboard the planes.,,2/23/2015 13:25,"The Specific Ocean
",
5.69971E+17,negative,1,Customer Service Issue,1,American,,hamms6,,0,".@AmericanAir after 50 minutes on hold, and another 30 minutes on the call yes. Going to be pushing it to get to the airport on time now",,2/23/2015 13:23,PNW,Pacific Time (US & Canada)
5.6997E+17,negative,1,Customer Service Issue,0.6113,American,,horizon_endless,,0,@AmericanAir your seat assignment process when Flight Booking Problems is misleading. I'm not paying extra to select a seat.,,2/23/2015 13:21,"Brooklyn, NY",
5.6997E+17,negative,1,Customer Service Issue,0.6576,American,,IlyssaPanitz,,0,"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?",,2/23/2015 13:21,"New York, NY",Central Time (US & Canada)
