tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5.6991E+17,negative,1,Cancelled Flight,0.7019,American,,cumulusmind,,0,"@AmericanAir Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes.",,23-02-2015 09:21,Everywhere ,Mountain Time (US & Canada),0
5.6991E+17,negative,1,Late Flight,1,American,,rockyparr,,0,@AmericanAir delayed flight six hours. Missed international connection= extra night in a hotel and still have to pay for a 15lb surfboardbag,,23-02-2015 09:21,VB/VA,,0
5.69908E+17,negative,1,longlines,1,American,,jongann,,0,@AmericanAir One hour to check in is 45 minutes too long. MIA FAIL.,,23-02-2015 09:14,"iPhone: 38.961334,-77.006119",Eastern Time (US & Canada),0
5.69908E+17,positive,1,,,American,,MeeestarCoke,,0,"@AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}",,23-02-2015 09:12,BK,,0
5.69906E+17,negative,1,Customer Service Issue,0.6505,American,,_mhertz,,0,@AmericanAir @united we'll have time and they aren't doing a damn thing. I'm the guy in the winter hat and frowny face,,23-02-2015 09:06,,Pacific Time (US & Canada),0
5.69906E+17,negative,1,Customer Service Issue,1,American,,Bank1960,,0,"@AmericanAir So much for Status, EP and 1.5 million miles.  Revenue First class ticket and Im sitting in Coach thanks your rude CS staff",,23-02-2015 09:06,,,0
5.69903E+17,negative,1,Customer Service Issue,1,American,,Alfgeiger,,0,"@AmericanAir the customer service today is unsat, Flight cnx, not notified, called for 6 hours and the phone line does not even let me hold",,23-02-2015 08:54,,,0
5.69903E+17,negative,0.6864,Can't Tell,0.3523,American,,ezemanalyst,,0,@AmericanAir refund,,23-02-2015 08:54,,,0
5.69903E+17,negative,1,Lost Luggage,0.7201,American,,schwartz2max,,0,"@AmericanAir Why is it ok that no-one can help me with the bag you lost on my honeymoon 3months ago, this is not responsible or professional",,23-02-2015 08:54,"Brooklyn, NY",Eastern Time (US & Canada),0
5.69901E+17,negative,1,Flight Attendant Complaints,0.3547,American,,slippysam,,0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,"[52.51022081, -2.98091961]",23-02-2015 08:45,lydham shropshire uk,London,0
5.699E+17,neutral,0.6671,,0,American,,miajain,,0,@AmericanAir Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @Starbucks on A20.,,23-02-2015 08:40,New York,Pacific Time (US & Canada),0
5.69896E+17,negative,1,Customer Service Issue,0.3605,American,,_mhertz,,0,"@AmericanAir @united week is going to make up for anything, or put me at ease.  You should be asking me how you can fix things, how to...",,23-02-2015 08:24,,Pacific Time (US & Canada),0
5.69895E+17,negative,1,Can't Tell,0.6666,American,,_mhertz,,0,"@AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client",,23-02-2015 08:23,,Pacific Time (US & Canada),0
5.69895E+17,negative,1,Late Flight,0.7083,American,,_mhertz,,0,@AmericanAir between your airline and @united I've now spent three extra days traveling (DOMESTIC) and spent hundreds of dollars...,,23-02-2015 08:23,,Pacific Time (US & Canada),0
5.69895E+17,negative,1,Bad Flight,0.7127,American,,_mhertz,,0,"@AmericanAir flight from DC to LA, not to mention fix the circuit breaker in our bathrooms because this plane is as old as me...",,23-02-2015 08:22,,Pacific Time (US & Canada),0
5.69895E+17,negative,1,Late Flight,1,American,,_mhertz,,0,@AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...,,23-02-2015 08:22,,Pacific Time (US & Canada),0
5.69891E+17,negative,0.6592,Customer Service Issue,0.6592,American,,natalieabila,,0,"@AmericanAir Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--",,23-02-2015 08:05,,Central Time (US & Canada),0
5.69888E+17,neutral,0.6385,,0,American,,yourlocalnyer,,0,@AmericanAir how we looking? We going to be able to get out on time? #flight353,,23-02-2015 07:55,"Dallas, TX",Central Time (US & Canada),0
5.69888E+17,negative,1,Cancelled Flight,1,American,,JillNeeley3,,0,@AmericanAir My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!,,23-02-2015 07:54,,,0
5.69887E+17,negative,1,Customer Service Issue,1,American,,cumulusmind,,0,@AmericanAir =UNAmerican Airlines just lies and poor customer services...,,23-02-2015 07:48,Everywhere ,Mountain Time (US & Canada),0
5.69885E+17,negative,0.6966,Can't Tell,0.3614,American,,ponchodeanda,,0,@AmericanAir can you?,,23-02-2015 07:41,prensa: @talentolatinotv,Eastern Time (US & Canada),0
5.69884E+17,negative,1,Can't Tell,1,American,,_mhertz,,0,@AmericanAir you're almost as bad as @united,,23-02-2015 07:37,,Pacific Time (US & Canada),0
5.69881E+17,negative,1,Customer Service Issue,1,American,,MeeestarCoke,,0,@AmericanAir I did set up notifications through AA &amp; Us airways. still nothing,,23-02-2015 07:28,BK,,0
5.6988E+17,negative,1,Customer Service Issue,0.6611,American,,BethMyn,,0,"@AmericanAir it's more than technical problems. #frustrated #answerthephone 
Res. on hold and can't get thru to use a credit to pay for it",,23-02-2015 07:21,,,0
5.69876E+17,positive,0.7029,,0,American,,Daphnewayans,,0,@AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,,23-02-2015 07:06,Los Angeles,,0
5.69875E+17,neutral,0.7124,,0,American,,TejasGooner,,0,@AmericanAir how are the runways at DFW? Will you be flying Late Flightr today? Thanks.,,23-02-2015 07:04,The Republic of Texas,Central Time (US & Canada),0
5.69873E+17,negative,1,Customer Service Issue,1,American,,ArturoVega67,,0,@AmericanAir your call system is a fucking joke,,23-02-2015 06:56,Texas Tech University USA,Central Time (US & Canada),0
5.69872E+17,neutral,0.6928,,0,American,,jameswester,,0,@AmericanAir No worries. Don't blame you for weather.,,23-02-2015 06:52,DFW,Central Time (US & Canada),0
5.69871E+17,negative,1,Flight Booking Problems,0.6761,American,,urduckcommander,,0,@AmericanAir it has been almost 4 hours and I have heard nothing yet from your reservations team. What am I supposed to do?,,23-02-2015 06:46,,Quito,0
5.69868E+17,negative,1,Customer Service Issue,1,American,,LeLeValentine,,0,@AmericanAir how comes no one has answered my calls or emails?,,23-02-2015 06:35,Youtube | crackedchinacup,Quito,0
5.69868E+17,negative,1,Customer Service Issue,1,American,,RMauldin,,0,@AmericanAir I've tried ten times now last night and this morning...how many times should I try? Have meetings to make tonight in ATX.,,23-02-2015 06:33,Texas,,0
5.69867E+17,positive,1,,,American,,elusivegoalie,,0,@AmericanAir thanks for responding ... will do!,,23-02-2015 06:32,,Eastern Time (US & Canada),0
5.69866E+17,negative,1,Customer Service Issue,1,American,,AlessandroDToro,,0,@AmericanAir #horriblecustomerservice # rudestaff # incompetentmanagers,"[33.9424824, -118.4066757]",23-02-2015 06:28,Los Angeles,Alaska,0
5.69865E+17,negative,1,Cancelled Flight,0.6501,American,,Mj_Effects,,0,@AmericanAir this is the biggest joke of #customerservice I've ever seen from a  ✈️ brand http://t.co/XHSUUpHeZe,,23-02-2015 06:23,"Manhattan, NY",Eastern Time (US & Canada),0
5.69865E+17,negative,1,Customer Service Issue,1,American,,paulboomer,,0,@AmericanAir I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.,,23-02-2015 06:22,"Columbia, MO",Central Time (US & Canada),0
5.69864E+17,negative,0.7107,Customer Service Issue,0.7107,American,,SFaldon_Sports,,0,@AmericanAir But you called me - and hung up.,,23-02-2015 06:17,"Fort Smith, Ark.",Central Time (US & Canada),0
5.69863E+17,negative,1,Customer Service Issue,1,American,,ronlieber,,0,@AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp; FA won't have the uncomfortable convo w pass.,,23-02-2015 06:15,Brooklyn by way of Chicago,,0
5.6986E+17,negative,1,Customer Service Issue,1,American,,BurkhalterTrvl,,0,@AmericanAir I don't know who that may be. I was also working from home. Thanks for nothing.,,23-02-2015 06:03,Southern Wisconsin,Central Time (US & Canada),0
5.6986E+17,negative,1,Customer Service Issue,1,American,,roblasvegas,,0,@AmericanAir I called the EP line and 4 hours Late Flightr I was called back.  I sat on hold for over a hour to US Airways and then cut off,,23-02-2015 06:03,Las Vegas,Pacific Time (US & Canada),0
5.69859E+17,negative,1,Cancelled Flight,0.659,American,,HaileyUrban,,0,@AmericanAir is there any way you could put me up in a hotel for the night?? If not I'm having to sleep at the airport again tonight.,,23-02-2015 05:59,,Alaska,0
5.69857E+17,positive,1,,,American,,dwburrell,,0,@AmericanAir no apologies required. I made it home safe thanks to you! Kudos to AA!,,23-02-2015 05:52,"Fort Worth, TX",,0
5.69853E+17,negative,1,Damaged Luggage,1,American,,bartellpeter,,0,@AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke,,23-02-2015 05:35,,,0
5.69852E+17,negative,0.6831,Can't Tell,0.3873,American,,ra1der7581,,0,@AmericanAir 2days 2plains 2fails,,23-02-2015 05:32,"Albuquerque,New Mexico ",America/Boise,0
5.69851E+17,positive,0.6845,,0,American,,DaileyPursuit,,0,"@AmericanAir no worries, loved flying with you guys. Thanks!",,23-02-2015 05:26,,Central Time (US & Canada),0
5.6985E+17,positive,1,,,American,,sfty1intx,,0,@AmericanAir would also like say kind move on adding the points !,,23-02-2015 05:21,,,0
5.69848E+17,negative,1,Customer Service Issue,0.6697,American,,melaine_cre,,0,"@AmericanAir all right, but can you give me an email to write to ?",,23-02-2015 05:14,Saint Maur des Fossés,Paris,0
5.69847E+17,negative,1,Customer Service Issue,0.3487,American,,HaileyUrban,,0,@AmericanAir a confirmed flight. I'm so done! Thanks for nothing!,,23-02-2015 05:11,,Alaska,0
5.69846E+17,negative,1,Customer Service Issue,0.6834,American,,HaileyUrban,,0,@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for,,23-02-2015 05:08,,Alaska,0
5.69845E+17,negative,1,Cancelled Flight,1,American,,HaileyUrban,,0,@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,,23-02-2015 05:05,,Alaska,0
5.69844E+17,neutral,0.6549,,0,American,,bradleywilson09,,0,@AmericanAir  @SouthwestAir  — Y'all will like this one. http://t.co/hF8aJZ4ffl,,23-02-2015 04:59,"Wichita Falls, Texas",,0
5.69843E+17,negative,1,Customer Service Issue,0.6364,American,,melaine_cre,,0,"@AmericanAir I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",,23-02-2015 04:56,Saint Maur des Fossés,Paris,0
5.69843E+17,negative,1,Customer Service Issue,0.6708,American,,wordnerd153,,0,@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,,23-02-2015 04:56,"Bellevue, WA",,0
5.69841E+17,negative,1,Customer Service Issue,0.698,American,,jaimehag,,0,@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,,23-02-2015 04:48,"New York, NY",Atlantic Time (Canada),0
5.69841E+17,negative,1,Customer Service Issue,1,American,,RMauldin,,1,.@AmericanAir @Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,,23-02-2015 04:47,Texas,,0
5.6984E+17,negative,1,longlines,0.6798,American,,unclesahm,,0,@AmericanAir why is there only one checkpoint open at JFK terminal 8? Ridiculous.,,23-02-2015 04:42,LA via NY via SP,Pacific Time (US & Canada),0
5.69836E+17,negative,1,Can't Tell,1,American,,thelyandre,,0,@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,,23-02-2015 04:29,"Brooklyn, NY",,0
5.69836E+17,negative,1,Customer Service Issue,1,American,,bugmeyer,,1,@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,,23-02-2015 04:27,"Chicago, IL",Eastern Time (US & Canada),0
5.69833E+17,positive,1,,,American,,Gamerguy212,,0,@AmericanAir I Love American Airlines :D,,23-02-2015 04:15,New York City ,Eastern Time (US & Canada),0
5.69833E+17,negative,1,Customer Service Issue,0.6283,American,,mas90guru,,0,"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",,23-02-2015 04:14,"Glastonbury, CT",Eastern Time (US & Canada),0
5.69828E+17,negative,1,Customer Service Issue,1,American,,BloomBuzz,,0,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,,23-02-2015 03:54,"Amityville, NY",,0
5.69818E+17,negative,1,Customer Service Issue,1,American,,BiancaFernet,,0,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,,23-02-2015 03:16,,,0
5.69802E+17,negative,1,Customer Service Issue,1,American,,flemmingerin,,0,@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭,,23-02-2015 02:14,San Diego,,0
5.69801E+17,negative,1,Customer Service Issue,1,American,,cerbederb,,0,@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you,,23-02-2015 02:08,,,0
5.69799E+17,neutral,1,,,American,,flemmingerin,,0,@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,,23-02-2015 02:01,San Diego,,0
5.69797E+17,neutral,0.6664,,0,American,,davidkli,,0,@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,,23-02-2015 01:54,"New York, NY",Eastern Time (US & Canada),0
5.69793E+17,neutral,1,,,American,,miffSC,,0,@AmericanAir More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,,23-02-2015 01:36,http://about.me/miffsc,Eastern Time (US & Canada),0
5.69788E+17,negative,0.6536,Customer Service Issue,0.6536,American,,seamswrite,,0,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",,23-02-2015 01:17,,,0
5.69788E+17,negative,1,Can't Tell,0.6694,American,,Allieism_,,0,@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,,23-02-2015 01:17,"Bay Area, CA",Pacific Time (US & Canada),0
5.69788E+17,negative,0.6864,Can't Tell,0.3523,American,,Rom55Weber,,1,@AmericanAir me because it might not be so urgent for you but it really is for me. (5),,23-02-2015 01:15,,Paris,0
5.69784E+17,positive,1,,,American,,FOHeming,,0,"@AmericanAir Yep, was in one of my other camera memory card :D",,23-02-2015 01:01,Left hand seat in flightdeck,London,0
5.69775E+17,neutral,1,,,American,,brooks_angus,,0,@AmericanAir Why did  AA973 return to JFK? Thanks :),,23-02-2015 00:24,Greater Geelong ,,0
5.69772E+17,negative,1,Can't Tell,0.6518,American,,PiersDenney,,0,@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,,23-02-2015 00:11,"Kansas City, MO USA",Central Time (US & Canada),0
5.6977E+17,negative,1,Late Flight,0.6708,American,,FatiElo,,0,@AmericanAir @robinreda that can be a stop over before Paris. You are an embarrassment,,23-02-2015 00:04,Londres,Paris,0
5.6977E+17,negative,1,Lost Luggage,1,American,,christinachime,,0,@AmericanAir highly disappointed in the baggage service with this merge with @USAirways you guys have lost our 1st bag and now missing items,,23-02-2015 00:04,,,0
5.69767E+17,negative,1,Customer Service Issue,1,American,,LorelleEPhoto,,0,"@AmericanAir still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",,22-02-2015 23:52,,Edinburgh,0
5.6976E+17,negative,1,Bad Flight,0.6787,American,,chigirldc,,0,@AmericanAir I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,,22-02-2015 23:26,,Quito,0
5.69758E+17,neutral,0.6755,,0,American,,TheForwardCabin,,0,@AmericanAir Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,,22-02-2015 23:18,,Eastern Time (US & Canada),0
5.69757E+17,positive,1,,,American,,MigsRunner,,0,@AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX,,22-02-2015 23:14,"Boston, MA",,0
5.69754E+17,negative,1,Customer Service Issue,0.6707,American,,rgsager,,0,@AmericanAir I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,,22-02-2015 23:01,,,0
5.69752E+17,negative,1,Customer Service Issue,1,American,,jameslardizzone,,0,@AmericanAir why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,,22-02-2015 22:54,,Eastern Time (US & Canada),0
5.69751E+17,neutral,1,,,American,,DrDemetre,,0,@AmericanAir 235.  We made it to Seattle...,,22-02-2015 22:49,Brooklyn,Eastern Time (US & Canada),0
5.69746E+17,negative,1,Customer Service Issue,1,American,,wast3gate,,0,"@AmericanAir - for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",,22-02-2015 22:29,"41.301208,-81.750618",Eastern Time (US & Canada),0
5.69742E+17,negative,1,Customer Service Issue,1,American,,melissamassello,,0,"@AmericanAir Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",,22-02-2015 22:15,"Austin, TX",Eastern Time (US & Canada),0
5.69742E+17,neutral,1,,,American,,MusseZam,,0,@AmericanAir can you please connect these two reservations together and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,,22-02-2015 22:13,,,0
5.69739E+17,negative,1,Late Flight,1,American,,janetmcq,,0,@AmericanAir Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,,22-02-2015 22:02,"Memphis, TN",Central Time (US & Canada),0
5.69739E+17,negative,1,Late Flight,0.7,American,,excake,,0,@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,,22-02-2015 22:01,"Austin, TX",Central Time (US & Canada),0
5.69739E+17,negative,1,Lost Luggage,0.6464,American,,JigsawLounge,,0,"@AmericanAir bag turned up, no thanks to your useless call-centre and useless website",,22-02-2015 22:01,SR2,London,0
5.69737E+17,neutral,0.6529,,0,American,,urduckcommander,,0,"@AmericanAir would like to talk to someone, please follow.",,22-02-2015 21:55,,Quito,0
5.69735E+17,negative,1,Customer Service Issue,0.6381,American,,cofc98grad,,0,@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,,22-02-2015 21:48,,,0
5.69735E+17,negative,1,Customer Service Issue,1,American,,Daaaaaaang16,,0,@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,,22-02-2015 21:44,,Pacific Time (US & Canada),0
5.69734E+17,positive,0.6162,,,American,,Travelingwellfl,,0,@AmericanAir Understood. Thanks anyway,,22-02-2015 21:40,"San Diego, CA",Pacific Time (US & Canada),0
5.69731E+17,positive,1,,,American,,JasmineDT,,0,@AmericanAir you're my early frontrunner for best airline! #oscars2016,,22-02-2015 21:29,Washington D.C. ,Eastern Time (US & Canada),0
5.69724E+17,positive,0.6462,,,American,,m0nica,,0,@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.,,22-02-2015 21:03,"Cambridge, MA",Mid-Atlantic,0
5.69715E+17,neutral,0.6826,,0,American,,judya25,,0,@AmericanAir it looks like a mistake,,22-02-2015 20:28,,,0
5.69714E+17,negative,1,Customer Service Issue,0.7023,American,,clara_ennist,,0,@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.,,22-02-2015 20:23,"Arlington, VA",,0
5.69714E+17,negative,1,Late Flight,0.6409,American,,clara_ennist,,0,"@AmericanAir that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta",,22-02-2015 20:22,"Arlington, VA",,0
5.69714E+17,negative,1,Customer Service Issue,0.6574,American,,KarineDelage,,1,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,"[43.6950263, -79.3457844]",22-02-2015 20:21,"Toronto,Montreal,L.A,NY",Quito,0
5.69711E+17,negative,1,Can't Tell,1,American,,ShaneHoover,,0,"@AmericanAir today, after 6 yrs., no longer my preferred airline.",,22-02-2015 20:10,Chicago,,0
5.6971E+17,negative,1,Customer Service Issue,1,American,,C2Next,,1,"@AmericanAir - Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful.",,22-02-2015 20:07,"St. Louis, Mo",Central Time (US & Canada),0
5.69704E+17,negative,1,Cancelled Flight,1,American,,pdubs411,,0,@AmericanAir found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??,,22-02-2015 19:44,,Atlantic Time (Canada),0
5.69704E+17,negative,0.6556,Can't Tell,0.6556,American,,TGDBandit,,0,@AmericanAir @Cowboycerrone  ratchet airway!. ......,,22-02-2015 19:42,,,0
5.69701E+17,negative,1,Customer Service Issue,1,American,,JesseSheriff,,0,@AmericanAir My ex-boyfriend picks up my calls more than you do! #Cancelled Flightedflight #nocustomerservice #americanairlines #FAIL,,22-02-2015 19:32,West Palm Beach,Eastern Time (US & Canada),0
5.69701E+17,negative,0.6533,Bad Flight,0.6533,American,,fuzzygoats,,0,"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr",,22-02-2015 19:31,Tucson,Arizona,0
5.69701E+17,positive,0.7007,,,American,,jwein7,,0,@AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs,,22-02-2015 19:30,Windy City,Central Time (US & Canada),0
5.697E+17,negative,1,Customer Service Issue,1,American,,MikeThomas_Says,,0,"@AmericanAir this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",,22-02-2015 19:27,DC,,0
5.69699E+17,negative,1,Customer Service Issue,1,American,,JanssenMA,,0,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,,22-02-2015 19:25,,,0
5.69699E+17,negative,0.6579,Customer Service Issue,0.3421,American,,dgoot,,0,@AmericanAir not yet. I'm next in the terminal a customer service area.,,22-02-2015 19:25,"Boston, MA",Mountain Time (US & Canada),0
5.69699E+17,negative,1,Can't Tell,1,American,,davon_a,,0,@AmericanAir you have let me down. Seriously. #unhappycustomer,,22-02-2015 19:23,New York City,Santiago,0
5.69697E+17,neutral,0.6784,,0,American,,JonKohler,,0,"@AmericanAir yea no worries. I'm just going home to Denver. Not your fault, weather sucks bad.",,22-02-2015 19:16,"Denver, CO",Eastern Time (US & Canada),0
5.69696E+17,positive,1,,,American,,SmokeAdMirrors,,0,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!,,22-02-2015 19:13,New York City,Atlantic Time (Canada),0
5.69694E+17,negative,1,Flight Attendant Complaints,1,American,,cloop87,,0,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.,,22-02-2015 19:02,"New York, NY",Eastern Time (US & Canada),0
5.69694E+17,negative,0.7007,Late Flight,0.7007,American,,gregarnette,,0,@AmericanAir AA45 ... JFK to LAS.,,22-02-2015 19:01,Boston,Eastern Time (US & Canada),0
5.69693E+17,negative,1,Cancelled Flight,0.6596,American,,MicMontgomery,,0,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs,,22-02-2015 18:58,"Kansas City, MO",Eastern Time (US & Canada),0
5.69692E+17,negative,1,Late Flight,0.7031,American,,friedrice4break,,0,@AmericanAir guys 5350 in dfw  stuck at the gate for half an hour.  Do we pull the slide or what?,,22-02-2015 18:54,,,0
5.69691E+17,negative,1,Can't Tell,1,American,,agoldenbrown,,0,@AmericanAir you all should really be ashamed. The entire business class cabin is empty and almost all of first class...,,22-02-2015 18:52,NYCATL,Eastern Time (US & Canada),0
5.6969E+17,neutral,1,,,American,,TrueNugget,,0,@AmericanAir Your logo looks like 3D glasses.,,22-02-2015 18:48,"Jackson County, Oregon",Tijuana,0
5.6969E+17,negative,0.3702,Flight Attendant Complaints,0.3702,American,,jkhoey,,0,@AmericanAir and let FLT 2350 know I'm coming / gate crew have yet to arrive to let us off FLT 5350 #DFW,,22-02-2015 18:47,"New York, NY",Eastern Time (US & Canada),0
5.6969E+17,negative,1,Customer Service Issue,1,American,,fpinell,,0,@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.,,22-02-2015 18:46,Santo Domingo ,La Paz,0
5.69688E+17,negative,1,Customer Service Issue,1,American,,c_cgottlieb,,0,@AmericanAir pathetic service,,22-02-2015 18:40,"Washington, DC",Atlantic Time (Canada),0
5.69686E+17,neutral,0.638,,0,American,,twocrunch,,0,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!",,22-02-2015 18:33,,,0
5.69686E+17,negative,1,Flight Booking Problems,0.6858,American,,planedoc71,,0,@AmericanAir you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online #yourphonesystemsucks,,22-02-2015 18:30,,,0
5.69682E+17,neutral,0.6789,,,American,,joeyquart,,0,@AmericanAir I know you are getting pummeled tonight @dfwairport we were one of the lucky out of @slcairport just one more @AUStinAirport,,22-02-2015 18:16,Buda Texas,Central Time (US & Canada),0
5.6968E+17,negative,1,Customer Service Issue,1,American,,LBernieMeyer,,0,@AmericanAir  800 number will not even let you wait for next customer rep. Very frustrating. Can't talk to humans.,,22-02-2015 18:08,,,0
5.69679E+17,negative,1,Customer Service Issue,0.6554,American,,derekc21,,0,"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",,22-02-2015 18:04,"Innisfail, Alberta",Mountain Time (US & Canada),0
5.69679E+17,positive,0.6799,,0,American,,VeniceWhiteBoy,,0,"@AmericanAir Thanks for the reply, but a functioning plane four hours ago was the only way to do that. The staff was friendly, tho.",,22-02-2015 18:04,"Austin, TX",Central Time (US & Canada),0
5.69679E+17,negative,1,Customer Service Issue,1,American,,NickLeghorn,,0,"@AmericanAir FYI twice now I've tried the ""we'll call you when someone is free"" thing. Both times it called, I picked up, then it hung up.",,22-02-2015 18:02,"San Antonio, TX",,0
5.69678E+17,neutral,1,,,American,,curtis_mount,,0,@AmericanAir what do kids aged 11 and 12 need to fly with AA internally within the usa. Thanks for confirming,,22-02-2015 18:01,,,0
5.69678E+17,negative,1,Can't Tell,0.6257,American,,Aero0729,,0,@AmericanAir is profiting in the billions and throwing crap at the people who put them there. American is a hurting brand,,22-02-2015 17:58,,,0
5.69678E+17,negative,1,Can't Tell,0.671,American,,agoldenbrown,,0,@AmericanAir I've never witnessed such covert tactics from an airline.,,22-02-2015 17:58,NYCATL,Eastern Time (US & Canada),0
5.69678E+17,negative,1,Late Flight,0.3395,American,,KingFilson,,0,@AmericanAir you Cancelled Flightled my wife's flight and she has to call but your service won't even let us. Going on 7 hours now.,,22-02-2015 17:57,,Central Time (US & Canada),0
5.69677E+17,neutral,1,,,American,,lindseyjerin,,0,@AmericanAir American Airlines.,,22-02-2015 17:57,"Alexandria, VA",Quito,0
5.69676E+17,negative,1,Lost Luggage,0.6655,American,,PhotosBySharon,,0,"@AmericanAir  To add, I have to get up to go to work tomorrow am.  I don't like having to wait up until 12 or Late Flightr.  CS sucks.",,22-02-2015 17:51,Massachusetts,Quito,0
