,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
12667,570068649295241216,neutral,1.0,,,American,,jaxyeary,,0,.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,,2015-02-23 19:52:12 -0800,"Washington, DC via Wisconsin",Eastern Time (US & Canada),2
12683,570063451143462913,positive,1.0,,,American,,shaun_souza,,0,@AmericanAir I've just received the ticket. Thank you for your help,,2015-02-23 19:31:32 -0800,,,2
12684,570063192581390336,neutral,1.0,,,American,,wfaachannel8,,5,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",,2015-02-23 19:30:31 -0800,"Dallas, TX",Central Time (US & Canada),2
12692,570060649780400128,negative,1.0,Flight Booking Problems,0.7033,American,,nrosenb1,,0,@AmericanAir @nrosenb1 It's not allowing me to book available seats,,2015-02-23 19:20:24 -0800,,,2
12702,570056289419526145,negative,0.6513,Customer Service Issue,0.3293,American,,foschini3,,0,@AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?,,2015-02-23 19:03:05 -0800,Houston,Central Time (US & Canada),2
12711,570050754158800896,negative,1.0,Customer Service Issue,1.0,American,,RobGlaser,,0,@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,"[47.6171292, -122.2803409]",2015-02-23 18:41:05 -0800,"Seattle, WA, USA",,2
12717,570047669370036224,negative,1.0,Cancelled Flight,0.6741,American,,StephFCampbell,,0,"@AmericanAir obviously we did see an agent-booked us for tomorrow morning. No hotel, no transportation. #pregnantwithtwins #stranded #angry",,2015-02-23 18:28:50 -0800,"Kansas City, MO",Central Time (US & Canada),2
12725,570044497330987008,negative,1.0,Cancelled Flight,1.0,American,,krescate,,0,"Without notifying though? “@AmericanAir: @krescate We don't like Cancelled Flightling flights, Kim, but weather has not played nice with us.""",,2015-02-23 18:16:13 -0800,San Diego,Pacific Time (US & Canada),2
12733,570042828983820288,neutral,1.0,,,American,,SGMo_,,0,@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,,2015-02-23 18:09:35 -0800,The Onion Land,Eastern Time (US & Canada),2
12744,570040411206631424,positive,0.6874,,0.0,American,,cubexg,,0,@AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?,,2015-02-23 17:59:59 -0800,New York,Eastern Time (US & Canada),2
12772,570031138913329152,negative,1.0,Customer Service Issue,0.6887,American,,jokerunning,,0,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,,2015-02-23 17:23:08 -0800,South Wales,London,2
12777,570028125024706561,negative,1.0,Late Flight,0.6629,American,,msofka,,0,"@AmericanAir now I have to wait ""more than 60 minutes""","[41.45875201, -81.86775899]",2015-02-23 17:11:10 -0800,"Cleveland, OH",Central Time (US & Canada),2
12784,570022265343123456,positive,1.0,,,American,,MarkMan23,,0,@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!,,2015-02-23 16:47:53 -0800,"San Diego, CA",Pacific Time (US & Canada),2
12802,570016517829623808,neutral,0.6598,,0.0,American,,waynebevan,,0,@AmericanAir Can you provide guidance on how I should work with them to resolve the issue,,2015-02-23 16:25:02 -0800,,Alaska,2
12812,570011304221667328,negative,1.0,Customer Service Issue,0.6194,American,,ItsJustJill,,2,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",,2015-02-23 16:04:19 -0800,"Dallas, or sometimes Detroit",,2
12815,570009856851222529,negative,1.0,Bad Flight,1.0,American,,nopunsforrori,,0,@AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair,,2015-02-23 15:58:34 -0800,"Ithaca, NY",Eastern Time (US & Canada),2
12819,570008958691364864,negative,1.0,Flight Attendant Complaints,1.0,American,,Robin_Downing,,0,"@AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA",,2015-02-23 15:55:00 -0800,,Eastern Time (US & Canada),2
12824,570007324380631040,neutral,1.0,,,American,,HargobindV,,0,@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,,2015-02-23 15:48:31 -0800,"Kansas City, Missouri",Central Time (US & Canada),2
12846,570001483472756736,neutral,1.0,,,American,,davejmt,,0,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,2015-02-23 15:25:18 -0800,"ÜT: -37.82304,144.961311",Hawaii,2
12858,569999091028983808,negative,0.6559999999999999,Flight Booking Problems,0.3477,American,,redeyes313,,0,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",,2015-02-23 15:15:48 -0800,"Lake County, Illinois",,2
12860,569998992475627521,negative,1.0,Customer Service Issue,1.0,American,,waynebevan,,0,"@AmericanAir No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice",,2015-02-23 15:15:24 -0800,,Alaska,2
12870,569995513623408641,negative,1.0,Late Flight,0.6596,American,,samoss58,,0,"@AmericanAir 3349, was supposed to be in little rock at 10am this morning.",,2015-02-23 15:01:35 -0800,,,2
12875,569993908324663296,neutral,0.6654,,,American,,kiasuchick,,0,"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)",,2015-02-23 14:55:12 -0800,"Los Angeles, CA",Pacific Time (US & Canada),2
12876,569993494715977728,negative,0.7004,Late Flight,0.3686,American,,SenorIanAllan,,0,@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,,2015-02-23 14:53:33 -0800, NYC,Central Time (US & Canada),2
12896,569988016074149889,negative,0.6952,Customer Service Issue,0.6952,American,,kanne822,,0,"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",,2015-02-23 14:31:47 -0800,"Gilbert, AZ",Arizona,2
12901,569986129820196864,negative,1.0,Lost Luggage,0.3478,American,,pantsasnapkins,,0,@AmericanAir Bad weather is understandable but your own pilot said that over 160 people called out and that ZERO bags are on the plane.,,2015-02-23 14:24:17 -0800,"The Specific Ocean
",,2
12909,569983030108024833,negative,1.0,Customer Service Issue,0.6613,American,,Rizzilient,,0,@AmericanAir bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.,,2015-02-23 14:11:58 -0800,,,2
12923,569978804690669569,negative,1.0,Customer Service Issue,0.6387,American,,DCrunner926,,0,@AmericanAir I still can't get through to change my flight. This is really important plz help!,,2015-02-23 13:55:11 -0800,Washington DC,Eastern Time (US & Canada),2
12924,569978315072610304,neutral,1.0,,,American,,DigitalEdMom,,0,@AmericanAir 3127. Just landed in LIT.,,2015-02-23 13:53:14 -0800,Wisconsin,Central Time (US & Canada),2
12926,569978298765344769,negative,0.6163,Cancelled Flight,0.6163,American,,Rpavesio,,0,"@AmericanAir for tomorrow some sites show flight 1642 from ewr Cancelled Flightled, is it?",,2015-02-23 13:53:10 -0800,NYC,,2
12936,569976030708047872,positive,1.0,,,American,,AmySaunders19,,0,@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,,2015-02-23 13:44:10 -0800,,,2
12939,569975650691330048,negative,1.0,Late Flight,0.6545,American,,MDTwankyTwank,,0,@AmericanAir @kanne822 @SouthwestAir is better than AA.,,2015-02-23 13:42:39 -0800,"Greenbow, Alabama",,2
12942,569975175321653248,negative,0.6595,Flight Booking Problems,0.6595,American,,yesimsure_1,,0,@AmericanAir Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,,2015-02-23 13:40:46 -0800,,West Central Africa,2
12952,569974318463119361,positive,1.0,,,American,,jjqb1,,0,@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all,,2015-02-23 13:37:21 -0800,,Buenos Aires,2
12956,569973504390639616,negative,1.0,Customer Service Issue,1.0,American,,iAMalexmetz,,0,@AmericanAir yes there's issues on the site as well unfortunately.,,2015-02-23 13:34:07 -0800,"Los Angeles, CA",Atlantic Time (Canada),2
12957,569973352837853184,neutral,1.0,,,American,,TheRealOsleger,,0,@AmericanAir about when can I see a new American Airlines credit card to replace my USAIRWAYS dividend MasterCard?,,2015-02-23 13:33:31 -0800,,,2
12970,569971756498329600,positive,0.6498,,,American,,davidmacho,,0,@AmericanAir Thank you so much.,,2015-02-23 13:27:10 -0800,"ÜT: 41.498967,2.186957",Madrid,2
12976,569970318305046528,negative,1.0,Customer Service Issue,0.6113,American,,horizon_endless,,0,@AmericanAir your seat assignment process when Flight Booking Problems is misleading. I'm not paying extra to select a seat.,,2015-02-23 13:21:28 -0800,"Brooklyn, NY",,2
12979,569969456190869504,negative,1.0,Flight Attendant Complaints,0.3587,American,,ashritt,,0,"@AmericanAir Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant",,2015-02-23 13:18:02 -0800,"Iowa City, IA",Eastern Time (US & Canada),2
12992,569966060926947329,neutral,1.0,,,American,,kayliemj,,0,@AmericanAir what's the best number to use?,,2015-02-23 13:04:33 -0800,"Seattle, WA",Pacific Time (US & Canada),2
13021,569958485913243648,negative,1.0,Late Flight,0.6575,American,,_CHarrington_,,0,"@AmericanAir been @ airport 8hrs been told nothing by anyone until now your rep has said ""we are waiting for the mechanics to finish lunch""!",,2015-02-23 12:34:27 -0800,Turks and Caicos Islands ,Pacific Time (US & Canada),2
13023,569958232162222082,neutral,1.0,,,American,,NefBonifacio,,0,@AmericanAir can I redeem AAdavantage miles on LAN flights?,,2015-02-23 12:33:26 -0800,"New York, NY",Eastern Time (US & Canada),2
13034,569955742276407297,neutral,0.6576,,0.0,American,,bitter__tweet,,0,"@AmericanAir Uhmmm we need @JColeNC down in Dallas,Tx for his tour 😫😫😫",,2015-02-23 12:23:32 -0800,,,2
13039,569953628687101954,positive,0.6826,,0.0,American,,megan_shearin,,0,@AmericanAir thank you. They are processing my refund.,,2015-02-23 12:15:08 -0800,Hampton Roads,,2
13047,569951896808464384,positive,1.0,,,American,,Bobbyted,,0,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,,2015-02-23 12:08:16 -0800,"iPhone: 41.890884,-87.631195",Central Time (US & Canada),2
13050,569951363670642689,positive,1.0,,,American,,survivorsburg,,0,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx,,2015-02-23 12:06:08 -0800,Scotland,London,2
13058,569950510981083136,negative,1.0,Customer Service Issue,1.0,American,,CraigPokorny,,0,@AmericanAir Your people on the phone can't see those? And to have it be over $800 difference. That's a poor process then...,,2015-02-23 12:02:45 -0800,"Bennington, NE",Central Time (US & Canada),2
13064,569948758118526976,neutral,1.0,,,American,,flemmingerin,,0,@AmericanAir Thank you,,2015-02-23 11:55:47 -0800,San Diego,,2
13080,569944699877724160,negative,1.0,Customer Service Issue,0.6246,American,,miajain,,0,@AmericanAir Thank u! Did reach out to both and have not had a response yet. Lost and Found goes straight to VM.,,2015-02-23 11:39:40 -0800,New York,Pacific Time (US & Canada),2
13088,569942094766325762,negative,1.0,Can't Tell,1.0,American,,corkanddeb,,0,@AmericanAir get me outta here,,2015-02-23 11:29:19 -0800,,,2
13095,569940935875948544,positive,0.6713,,,American,,MJS_23,,0,@AmericanAir All of the nicest people in the world work at Admiral's clubs. Gladys in San Juan es mi Amiga,,2015-02-23 11:24:42 -0800,Chicago,Central Time (US & Canada),2
13097,569940832691752960,neutral,1.0,,,American,,MikeBarr63,,0,@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2,,2015-02-23 11:24:18 -0800,"Allen, TX",,2
13098,569940740454936576,positive,1.0,,,American,,polpastor21,,0,"@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!",,2015-02-23 11:23:56 -0800,,,2
13105,569939391277350912,positive,1.0,,,American,,scottfmurphy,,0,@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job.,,2015-02-23 11:18:34 -0800,"New York, NY",Central Time (US & Canada),2
13108,569938844746956800,positive,1.0,,,American,,survivorsburg,,0,@AmericanAir well Done all of you xx,,2015-02-23 11:16:24 -0800,Scotland,London,2
13112,569937987619803136,negative,1.0,Flight Booking Problems,0.6509,American,,CraigPokorny,,0,"@AmericanAir, that's not the point. Say its $1300 at the counter when I clearly see $500 on your site? AA agent was @ a loss 4 words, too",,2015-02-23 11:12:59 -0800,"Bennington, NE",Central Time (US & Canada),2
13114,569937673206534144,positive,1.0,,,American,,CliffordGries,,0,@AmericanAir My father loved working for you as well as PanAm,,2015-02-23 11:11:44 -0800,"Phoenix, AZ",Arizona,2
13118,569936251551232000,positive,1.0,,,American,,2lnr,,0,@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!,,2015-02-23 11:06:05 -0800,Texas,,2
13131,569933724743274496,negative,1.0,Lost Luggage,0.7078,American,,Gregm528,,0,@AmericanAir @USAirways you can help by now finding my baggage!!  Reply to me ASAP with who I can direct details to.,,2015-02-23 10:56:03 -0800,NY,Eastern Time (US & Canada),2
13134,569933008217755648,positive,1.0,,,American,,TimMoore,,0,"@AmericanAir My pleasure, next AA flight - this Wednesday to Milan, Italy for @MIDOExhibition -- See you then! :)",,2015-02-23 10:53:12 -0800,New York | Hong Kong ,Eastern Time (US & Canada),2
13138,569931787398303744,positive,1.0,,,American,,pornobobbie,,0,@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair,,2015-02-23 10:48:21 -0800,"ÜT: 37.77581,-122.419796",Pacific Time (US & Canada),2
13146,569929944291127296,positive,1.0,,,American,,neiljcohen,,0,@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!,,2015-02-23 10:41:02 -0800,"the one, the only.... NYC",Quito,2
13149,569928501966450689,neutral,1.0,,,American,,urduckcommander,,0,@AmericanAir okay. I just sent it.,,2015-02-23 10:35:18 -0800,,Quito,2
13152,569927442657386496,negative,1.0,Customer Service Issue,1.0,American,,ezemanalyst,,0,"@AmericanAir seriously, you treat your passengers like shit.",,2015-02-23 10:31:05 -0800,,,2
13159,569925362471211008,negative,0.6494,Can't Tell,0.6494,American,,nmatasci,,0,"@AmericanAir follows the Talent PM of #BDSM porn site http://t.co/UQGW6qsFFU. New ""Economy Dungeon"" class coming? http://t.co/pl9Sop5IHu",,2015-02-23 10:22:49 -0800,"Los Angeles, California",Pacific Time (US & Canada),2
13197,569916590814203904,negative,0.6397,Can't Tell,0.3567,American,,sindhurella67,,0,"@AmericanAir followed. I tried to @USAirways record locator number, gave me an error code","[32.78951797, -96.79891462]",2015-02-23 09:47:58 -0800,,Eastern Time (US & Canada),2
13210,569914488541069312,positive,0.6789,,,American,,maggiecoliver,,0,@AmericanAir Thank you.,,2015-02-23 09:39:37 -0800,,Eastern Time (US & Canada),2
13216,569913149505163264,negative,1.0,Customer Service Issue,0.7201,American,,ipodipoor,,0,@AmericanAir @justynmoro I totally agree.  You get the automatic phone attendent that goes NO WHERE and hangs up.  Lousy service!,,2015-02-23 09:34:17 -0800,,,2
13234,569910395667935232,negative,1.0,Customer Service Issue,0.6424,American,,waynebevan,,0,@AmericanAir No I was not given the choice by the rep Meelan (UK AA Contact Center) to escaLate Flight to a supervisor and had to book with change,,2015-02-23 09:23:21 -0800,,Alaska,2
13236,569909945514233857,negative,1.0,Customer Service Issue,0.6825,American,,kslaven,,0,@AmericanAir wish you had a better mobile app.  You should look at the app from @united as it is much more seemless to check in,,2015-02-23 09:21:34 -0800,"Chicago, IL",Central Time (US & Canada),2
13239,569908990118723584,negative,1.0,Cancelled Flight,1.0,American,,AGHJustin,,0,"@AmericanAir no vouchers 4 Cancelled Flighted flight due 2 weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA",,2015-02-23 09:17:46 -0800,QCA,Central Time (US & Canada),2
13241,569908722778157056,negative,1.0,Late Flight,0.6572,American,,StaceyEWard,,0,"@AmericanAir long mait. Repair wait at gate - Capt Said ""paperwork formality""- forced to check bag rudely-returning CC reader doesn't work",,2015-02-23 09:16:42 -0800,,,2
13255,569905122047758336,negative,0.6694,Flight Attendant Complaints,0.3451,American,,nataliadarling,,0,@AmericanAir this is all i gotta say to y'all &amp; your staff... for real http://t.co/rKPRxTGvfL,,2015-02-23 09:02:24 -0800,⋆city of lost angels⋆,Central Time (US & Canada),2
13263,569902322718871552,negative,1.0,Customer Service Issue,1.0,American,,carlw1980,,0,"@AmericanAir SJC-&gt;LAX. After the fourth time, I gave up!",,2015-02-23 08:51:16 -0800,,,2
13265,569901314026692611,negative,1.0,Customer Service Issue,0.66,American,,youmaythinkso,,0,@AmericanAir @_Lucy_May surely much better to let us all share the feedback unless you have something to hide?,,2015-02-23 08:47:16 -0800,Portsmouth UK,London,2
13268,569900705852608513,negative,1.0,Customer Service Issue,1.0,American,,tranpham18,,0,@AmericanAir still no response from AA. great job guys!,,2015-02-23 08:44:51 -0800,New York City,Eastern Time (US & Canada),2
13295,569894969332400128,neutral,0.6979,,0.0,American,,Sean_Hirschhorn,,0,@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly,,2015-02-23 08:22:03 -0800,,,2
13310,569891937924358145,negative,0.6448,Cancelled Flight,0.6448,American,,1JENSABA,,0,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?,,2015-02-23 08:10:00 -0800,"Chicago,IL",Central Time (US & Canada),2
13313,569891440135794688,positive,1.0,,,American,,heatherjpitcher,,0,@AmericanAir Thank You! CC: @packermama1,,2015-02-23 08:08:02 -0800,,Quito,2
13317,569890836361580544,negative,1.0,Customer Service Issue,1.0,American,,FooyaBabs,,0,@AmericanAir yes but not with much help from you guys,,2015-02-23 08:05:38 -0800,New York,,2
13324,569890192338735104,negative,1.0,Customer Service Issue,1.0,American,,BethMyn,,0,"@AmericanAir My reservation is on hold, not me.  Wish I was on hold but that's not possible with the phone issues at #americanair",,2015-02-23 08:03:04 -0800,,,2
13337,569886612538023936,negative,0.6933,Cancelled Flight,0.6933,American,,StarkJedi,,0,@AmericanAir got off the phone w/ rep now flight has disappeared. Locator IRRLCD she said I was rescheduled. Help please.,,2015-02-23 07:48:51 -0800,,,2
13339,569885774386044930,neutral,0.3528,,0.0,American,,Brittany1golf,,0,@AmericanAir thank you,,2015-02-23 07:45:31 -0800,,Eastern Time (US & Canada),2
13354,569883543536574464,negative,1.0,Customer Service Issue,0.6659,American,,MeeestarCoke,,0,@AmericanAir @USAirways use the app you say?? http://t.co/WnY9TzsR8N,,2015-02-23 07:36:39 -0800,BK,,2
13356,569883077289181184,negative,1.0,Customer Service Issue,1.0,American,,takingthekids,,0,@AmericanAir can't get thru to anyone on phone,"[37.93609081, -107.81826687]",2015-02-23 07:34:48 -0800,New England ,Quito,2
13381,569877540698894336,negative,0.6528,Customer Service Issue,0.3611,American,,BF_StarNews,,0,@AmericanAir the one at 11:30am? My app still shows it as on time!,,2015-02-23 07:12:48 -0800,"Plano, TX",,2
13383,569877197093097472,negative,1.0,Late Flight,1.0,American,,a_panfalone,,0,"@AmericanAir AA2334 Second week in a row delayed, due to mechanical issues. All the sleet outside and yet we're stuck changing a tire",,2015-02-23 07:11:26 -0800,,,2
13434,569864878007001088,positive,1.0,,,American,,rac22582,,0,@AmericanAir thank you so much that helps a lot.,,2015-02-23 06:22:29 -0800,,America/Chicago,2
13439,569864610016321536,negative,1.0,Customer Service Issue,1.0,American,,randomeshwar,,0,@AmericanAir Filed a PIR with an agent at Indianapolis airport. Unable to pull up information online on your site. Have DMed details.,,2015-02-23 06:21:25 -0800,"Indianapolis, IN",,2
13442,569863349737021440,positive,0.6807,,,American,,letallec89,,0,@AmericanAir thank you!,,2015-02-23 06:16:24 -0800,,,2
13448,569861417689419776,neutral,0.7175,,0.0,American,,flyneverdies,,0,@AmericanAir is there anyone online that can help... the flight leaves in 3 hrs,,2015-02-23 06:08:44 -0800,cali bound,Central Time (US & Canada),2
13462,569857415027564545,neutral,0.6599,,,American,,letallec89,,0,@AmericanAir do you know if there is wifi on this flight? If so how much is it? Thank you :-),,2015-02-23 05:52:49 -0800,,,2
13465,569857128988602368,negative,1.0,Customer Service Issue,1.0,American,,JigsawLounge,,0,@AmericanAir will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.,,2015-02-23 05:51:41 -0800,SR2,London,2
13495,569848857498161154,positive,1.0,,,American,,melaine_cre,,0,"@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot",,2015-02-23 05:18:49 -0800,Saint Maur des Fossés,Paris,2
13496,569847788986462209,negative,1.0,Late Flight,0.6684,American,,JoshSeefried,,0,@AmericanAir wasn't just a delay. Your counter wouldn't take a valid CAC card as a valid ID which is needed for a TSA precheck on pass,,2015-02-23 05:14:34 -0800,,Central Time (US & Canada),2
13516,569843745157451776,negative,1.0,Customer Service Issue,1.0,American,,EaglesJade,,0,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,,2015-02-23 04:58:30 -0800,,,2
13535,569838834810093568,negative,1.0,Customer Service Issue,0.6615,American,,TomGasparetti,,0,@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,,2015-02-23 04:38:59 -0800,,,2
13559,569831418412429312,negative,1.0,Customer Service Issue,1.0,American,,farfalla818,,0,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,,2015-02-23 04:09:31 -0800,"Plano, Texas",,2
13583,569820619682009088,neutral,1.0,,,American,,jono_1984,,0,"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",,2015-02-23 03:26:37 -0800,Hertfordshire & London,London,2
13601,569805235255783424,negative,1.0,Customer Service Issue,1.0,American,,flemmingerin,,0,"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",,2015-02-23 02:25:29 -0800,San Diego,,2
13624,569793460414189568,negative,1.0,Lost Luggage,1.0,American,,DavidWLocke,,0,@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,,2015-02-23 01:38:41 -0800,"San Antonio, Texas",Central Time (US & Canada),2
13633,569787479324299265,negative,1.0,Lost Luggage,1.0,American,,Rom55Weber,,1,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),,2015-02-23 01:14:55 -0800,,Paris,2
13672,569757774395023360,negative,1.0,Cancelled Flight,1.0,American,,JorgeGuarneros,,0,@AmericanAir my flight tomorrow is Cancelled Flighted you guys just keep letting me down,,2015-02-22 23:16:53 -0800,,,2
13675,569755053159874561,negative,1.0,Flight Booking Problems,0.6796,American,,AminahAMajeed,,0,@AmericanAir I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,,2015-02-22 23:06:04 -0800,"New York, NY",Eastern Time (US & Canada),2
13711,569739154600300544,negative,1.0,Lost Luggage,1.0,American,,LeslieWolfson,,0,"@AmericanAir I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",,2015-02-22 22:02:54 -0800,Miami Beach,Central Time (US & Canada),2
13717,569737397350461440,negative,1.0,Lost Luggage,1.0,American,,LeslieWolfson,,0,@AmericanAir why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!,,2015-02-22 21:55:55 -0800,Miami Beach,Central Time (US & Canada),2
13720,569736870927556608,negative,1.0,Lost Luggage,0.6416,American,,LeslieWolfson,,0,@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,,2015-02-22 21:53:49 -0800,Miami Beach,Central Time (US & Canada),2
13721,569736283326586880,neutral,0.6726,,,American,,nashshoodieee,,0,@AmericanAir @Nashinmypants lmao this is so funny,"[33.5333555, -112.1827159]",2015-02-22 21:51:29 -0800,"Glendale, Arizona",,2
13724,569734526521511936,neutral,0.6977,,0.0,American,,ElgortA,,0,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,,2015-02-22 21:44:30 -0800,,,2
13727,569733547843457025,negative,1.0,Flight Booking Problems,0.3637,American,,Daaaaaaang16,,0,@AmericanAir it was my friend. She shouldn't have been scheduled so close together at LAX then not reimbursed. It's costing her 12 hrs &amp;$250,,2015-02-22 21:40:37 -0800,,Pacific Time (US & Canada),2
13756,569723864252424193,negative,1.0,Can't Tell,0.7219,American,,real_babygirl98,,0,@AmericanAir Toby hates you lol,,2015-02-22 21:02:08 -0800,"Lost boys, Neverland",,2
13762,569721379823554562,negative,0.6301,Customer Service Issue,0.6301,American,,dogbuckeye,,0,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",,2015-02-22 20:52:16 -0800,,,2
13767,569720452987252736,neutral,1.0,,,American,,TannerSayre,,0,@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol,,2015-02-22 20:48:35 -0800,ig; tannersayre,,2
13769,569720325165830144,neutral,0.6707,,0.0,American,,Cbarker5,,0,@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,,2015-02-22 20:48:05 -0800,"Kingsville, TX",Central Time (US & Canada),2
13771,569720084484083712,positive,1.0,,,American,,itsNGHTMRE,,0,@AmericanAir 🙏 in my hotel now. Thank you!,,2015-02-22 20:47:07 -0800,"Los Angeles, CA",Pacific Time (US & Canada),2
13774,569719693780496384,negative,1.0,Bad Flight,0.6952,American,,breakthemark,,0,@AmericanAir Weather was not involved.,,2015-02-22 20:45:34 -0800,"Portland, OR",Pacific Time (US & Canada),2
13782,569718461217308673,negative,1.0,Customer Service Issue,0.6965,American,,MeganStephens74,,0,"@AmericanAir @USAirways and our meals are also on us, because this company does not care about their #customers. Truly disgraceful.",,2015-02-22 20:40:40 -0800,"Philadelphia, PA",Atlantic Time (Canada),2
13794,569715860241129472,negative,1.0,Lost Luggage,1.0,American,,pet1713,,0,@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝,"[30.0555099, -95.165959]",2015-02-22 20:30:20 -0800,Houston TX,Eastern Time (US & Canada),2
13800,569715065202577408,positive,0.7014,,,American,,marystanforddc,,0,@AmericanAir wow that's helpful.,,2015-02-22 20:27:10 -0800,,Quito,2
13806,569714383971966976,negative,1.0,Customer Service Issue,1.0,American,,BobTheBruin,,0,"@AmericanAir By ""answering as fast as they can"", you mean hanging up on every call?",,2015-02-22 20:24:28 -0800,,,2
13814,569711923148689408,negative,1.0,Can't Tell,1.0,American,,bjwellington,,0,@AmericanAir ticks me off.,"[21.32879526, -157.91846558]",2015-02-22 20:14:41 -0800,"Sac City, IA",Central Time (US & Canada),2
13824,569708886518849536,negative,1.0,Customer Service Issue,1.0,American,,Conor_McCormack,,0,@AmericanAir is AA951 to São Paulo taking off today? Your colleagues won't tell us any thing,,2015-02-22 20:02:37 -0800,,,2
13842,569703641096933377,negative,1.0,Customer Service Issue,1.0,American,,JesseSheriff,,0,"@AmericanAir is the new @SpiritAirlines, and both are worse than taking the @GreyhoundBus #americanairlines #nocustomerservice #fail",,2015-02-22 19:41:47 -0800,West Palm Beach,Eastern Time (US & Canada),2
13843,569703616426045441,negative,0.6169,Cancelled Flight,0.6169,American,,taraaleung,,0,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,,2015-02-22 19:41:41 -0800,"Salt Lake City, USA",,2
